GlobalAlloc, GetProcAddress
GlobalReAlloc, GetEnvironmentVariableW
GlobalUnlock, LoadLibraryA
IsBadReadPtr, OpenProcess
IsBadReadPtr, RegQueryValueW
HeapAlloc, GlobalFree
RegQueryValueExW, LoadLibraryA
GetLongPathNameW, RegCloseKey
IsBadReadPtr, GlobalAlloc
RegEnumValueW, RegOpenKeyExA
IsBadStringPtrW, RegEnumValueW
IsBadWritePtr, LoadLibraryA
RegEnumValueW, GetLongPathNameW
GlobalFree, GetCurrentThread
GlobalReAlloc, RegEnumValueW
RegCreateKeyExW, RegQueryValueExW
GetCurrentThreadId, RegEnumKeyW
HeapFree, CreateProcessW
GetCurrentProcessId, IsBadStringPtrW
GetLongPathNameW, IsBadReadPtr
GlobalUnlock, LocalAlloc
IsBadReadPtr, RegSetValueExW
RegSetValueExW, GetProcAddress
RegOpenKeyExA, IsBadStringPtrW
IsBadReadPtr, GlobalUnlock
GlobalLock, GetProcAddress
HeapAlloc, GetModuleFileNameW
OpenProcess, RegSetValueExW
RegQueryValueW, LocalFree
RegOpenKeyExW, RegOpenKeyExW
IsBadWritePtr, LocalAlloc
LocalFree, GetFileAttributesW
GetCurrentProcessId, RegCloseKey
GlobalLock, RegQueryValueExW
GetProcAddress, GetProcAddress
CreateProcessW, LoadLibraryA
RegQueryValueExW, RegOpenKeyExW
GlobalAlloc, RegQueryValueW
GlobalAlloc, OpenProcess
RegEnumKeyW, LoadLibraryExW
GetEnvironmentVariableW, HeapFree
HeapFree, RegOpenKeyExW
IsBadReadPtr, GlobalFree
GetFileAttributesW, HeapFree
GetFullPathNameW, GetFileAttributesW
LoadLibraryExW, GetCurrentProcessId
GlobalAlloc, GlobalAlloc
LocalAlloc, GlobalReAlloc
GlobalFree, CreateProcessW
HeapAlloc, RegCreateKeyExW
HeapAlloc, GlobalSize
LocalFree, LoadLibraryA
IsBadReadPtr, RegOpenKeyExA
CreateProcessW, LocalAlloc
LoadLibraryExW, IsBadWritePtr
GetLongPathNameW, GetCurrentThreadId
IsBadReadPtr, GetLongPathNameW
RegSetValueExW, OpenProcess
RegSetValueExW, RegQueryValueW
GlobalSize, GetCurrentThread
GetFullPathNameW, LoadLibraryA
GlobalAlloc, GlobalUnlock
LoadLibraryA, IsBadReadPtr
RegEnumValueW, IsBadStringPtrW
RegSetValueExW, GlobalAlloc
GetCurrentThreadId, GetCurrentProcessId
GlobalSize, SetThreadPriority
RegCreateKeyExW, RegSetValueExW
RegEnumKeyW, HeapAlloc
GlobalLock, OpenProcess
GetCurrentThreadId, IsBadReadPtr
GlobalFree, RegOpenKeyExW
GlobalLock, RegQueryValueW
GetModuleFileNameW, IsBadReadPtr
GlobalLock, GlobalAlloc
LocalFree, LocalAlloc
GetFileAttributesW, GlobalFree
LoadLibraryExW, GetCurrentThread
LoadLibraryA, IsBadWritePtr
HeapAlloc, IsBadStringPtrW
GlobalAlloc, GlobalFree
GetCurrentThread, GetCurrentThread
GetCurrentThreadId, IsBadWritePtr
RegEnumValueW, RegCloseKey
GetFullPathNameW, LocalAlloc
GetModuleFileNameW, IsBadWritePtr
GetCurrentThread, SetThreadPriority
GetProcAddress, HeapFree
GlobalLock, RegSetValueExW
RegQueryValueW, GetProcAddress
GlobalLock, GlobalUnlock
GlobalAlloc, RegOpenKeyExA
RegCloseKey, RegQueryValueExW
GetCurrentThreadId, GetCurrentThread
GlobalAlloc, GetLongPathNameW
GlobalFree, LocalFree
RegSetValueExW, GlobalFree
LoadLibraryA, GetCurrentThreadId
GetEnvironmentVariableW, LoadLibraryExW
IsBadWritePtr, GlobalReAlloc
LoadLibraryExW, CreateProcessW
SetThreadPriority, HeapFree
GetCurrentThreadId, GetCurrentThreadId
GlobalLock, GlobalFree
GetModuleFileNameW, GetCurrentThreadId
GlobalUnlock, HeapFree
IsBadStringPtrW, GetProcAddress
RegSetValueExW, RegOpenKeyExA
GlobalReAlloc, GetProcAddress
RegEnumKeyW, RegEnumKeyW
GetProcAddress, GlobalFree
GlobalSize, RegOpenKeyExW
GlobalLock, RegOpenKeyExA
IsBadWritePtr, HeapFree
GlobalUnlock, GlobalLock
LocalAlloc, LoadLibraryExW
GlobalLock, GetLongPathNameW
IsBadReadPtr, RegCloseKey
RegOpenKeyExA, ReadFile
GetCurrentThreadId, GetEnvironmentVariableW
RegQueryValueW, OpenProcess
LoadLibraryExW, RegOpenKeyExW
GetCurrentThreadId, CreateProcessW
RegQueryValueW, RegQueryValueW
IsBadWritePtr, GlobalLock
GetEnvironmentVariableW, HeapAlloc
RegQueryValueW, GlobalAlloc
GetCurrentThread, RegOpenKeyExW
HeapFree, RegQueryValueExW
RegSetValueExW, RegCreateKeyExW
GetFileAttributesW, IsBadStringPtrW
GetCurrentProcessId, GetFileAttributesW
RegCloseKey, RegSetValueExW
CreateProcessW, HeapFree
LocalFree, GlobalReAlloc
RegOpenKeyExA, GetFileAttributesW
RegCloseKey, GlobalUnlock
RegOpenKeyExA, SetThreadPriority
GlobalAlloc, IsBadStringPtrW
IsBadStringPtrW, RegQueryValueW
IsBadStringPtrW, OpenProcess
OpenProcess, IsBadReadPtr
LocalAlloc, HeapAlloc
GlobalReAlloc, OpenProcess
IsBadStringPtrW, HeapFree
GetCurrentProcessId, LoadLibraryA
LocalFree, HeapFree
GlobalReAlloc, HeapFree
RegEnumKeyW, GetCurrentProcessId
GlobalAlloc, RegCloseKey
GlobalFree, RegQueryValueExW
RegOpenKeyExA, LoadLibraryA
RegCloseKey, GetFullPathNameW
RegQueryValueW, GlobalFree
RegEnumValueW, RegEnumValueW
RegSetValueExW, IsBadStringPtrW
IsBadStringPtrW, GlobalLock
GetFullPathNameW, HeapFree
LocalFree, GlobalLock
GlobalReAlloc, GlobalLock
IsBadWritePtr, GetModuleFileNameW
RegOpenKeyExW, LoadLibraryExW
LoadLibraryA, LocalFree
SetThreadPriority, RegCreateKeyExW
RegQueryValueExW, LoadLibraryExW
RegEnumKeyW, IsBadWritePtr
GlobalUnlock, RegCreateKeyExW
RegQueryValueW, RegOpenKeyExA
GlobalUnlock, GlobalSize
RegCloseKey, GetLongPathNameW
GetCurrentThreadId, LocalFree
GetCurrentProcessId, LocalAlloc
IsBadWritePtr, LoadLibraryExW
GetProcAddress, IsBadStringPtrW
GetModuleFileNameW, LocalFree
RegCreateKeyExW, IsBadReadPtr
RegSetValueExW, RegCloseKey
RegOpenKeyExA, LocalAlloc
RegEnumValueW, GetFileAttributesW
IsBadStringPtrW, GlobalFree
HeapFree, RegSetValueExW
OpenProcess, GetCurrentThreadId
IsBadWritePtr, GlobalSize
GlobalReAlloc, GlobalFree
HeapFree, GlobalUnlock
GlobalLock, RegCloseKey
RegEnumKeyW, GetCurrentThread
LocalAlloc, RegEnumKeyW
RegCreateKeyExW, IsBadWritePtr
HeapAlloc, SetThreadPriority
HeapAlloc, GetFileAttributesW
GlobalUnlock, HeapAlloc
IsBadStringPtrW, RegOpenKeyExA
RegOpenKeyExW, GetFullPathNameW
GlobalReAlloc, RegOpenKeyExA
RegQueryValueExW, HeapAlloc
SetThreadPriority, IsBadStringPtrW
RegEnumValueW, LoadLibraryA
RegQueryValueW, RegCreateKeyExW
RegQueryValueW, GlobalSize
GlobalUnlock, IsBadStringPtrW
IsBadWritePtr, HeapAlloc
HeapFree, GetFullPathNameW
IsBadReadPtr, RegEnumValueW
CreateProcessW, RegCreateKeyExW
LocalFree, GetModuleFileNameW
GlobalFree, RegSetValueExW
HeapAlloc, LoadLibraryA
GlobalFree, GlobalUnlock
RegCreateKeyExW, GetCurrentThreadId
LoadLibraryExW, RegQueryValueExW
RegEnumKeyW, CreateProcessW
GetEnvironmentVariableW, GetCurrentProcessId
RegEnumValueW, LocalAlloc
HeapFree, GetLongPathNameW
IsBadStringPtrW, RegCreateKeyExW
IsBadStringPtrW, GlobalSize
GetCurrentThread, RegQueryValueExW
LocalFree, RegCreateKeyExW
GlobalReAlloc, RegCreateKeyExW
LocalFree, GlobalSize
GlobalReAlloc, GlobalSize
GetFullPathNameW, LoadLibraryExW
LoadLibraryA, GetProcAddress
CreateProcessW, HeapAlloc
RegQueryValueW, IsBadStringPtrW
HeapAlloc, LocalAlloc
GlobalFree, GetFullPathNameW
GetCurrentThreadId, GetProcAddress
GetLongPathNameW, HeapFree
CreateProcessW, IsBadStringPtrW
LocalAlloc, GetCurrentProcessId
RegOpenKeyExW, RegEnumKeyW
GetCurrentThreadId, RegQueryValueExW
RegEnumKeyW, RegOpenKeyExW
RegQueryValueExW, RegEnumKeyW
LocalFree, HeapAlloc
RegQueryValueW, RegCloseKey
GlobalFree, GetLongPathNameW
GetEnvironmentVariableW, GetCurrentThread
GlobalSize, LoadLibraryExW
IsBadStringPtrW, IsBadStringPtrW
RegOpenKeyExA, GlobalReAlloc
LocalAlloc, IsBadWritePtr
GetFullPathNameW, HeapAlloc
GlobalReAlloc, IsBadStringPtrW
GetEnvironmentVariableW, SetThreadPriority
GlobalSize, RegSetValueExW
RegCloseKey, IsBadReadPtr
GetFileAttributesW, GetFileAttributesW
GetCurrentProcessId, HeapFree
GlobalAlloc, GetFileAttributesW
IsBadReadPtr, LocalAlloc
GetCurrentThread, RegCloseKey
IsBadStringPtrW, RegCloseKey
LocalAlloc, GetCurrentThread
GetCurrentThread, LoadLibraryExW
RegOpenKeyExA, LoadLibraryW
LoadLibraryExW, RegSetValueExW
RegEnumKeyW, LocalFree
GetCurrentThreadId, RegQueryValueW
GlobalLock, RegEnumValueW
GetCurrentThreadId, OpenProcess
LoadLibraryExW, GlobalUnlock
GetCurrentThread, RegSetValueExW
GetCurrentThreadId, GlobalAlloc
GetFileAttributesW, LoadLibraryA
GlobalSize, GetFullPathNameW
GetEnvironmentVariableW, CreateProcessW
GlobalAlloc, LoadLibraryA
RegSetValueExW, SetThreadPriority
RegSetValueExW, GetFileAttributesW
RegOpenKeyExW, GetCurrentProcessId
RegOpenKeyExW, IsBadReadPtr
GetCurrentThreadId, RegSetValueExW
GlobalLock, GetFileAttributesW
RegCreateKeyExW, LocalFree
RegCloseKey, GetCurrentThreadId
RegQueryValueExW, GetCurrentProcessId
GetCurrentThreadId, GlobalUnlock
RegQueryValueExW, IsBadReadPtr
GetFileAttributesW, LocalAlloc
GetCurrentThread, GetFullPathNameW
IsBadWritePtr, GetCurrentProcessId
LocalAlloc, GetEnvironmentVariableW
LocalAlloc, CreateProcessW
HeapFree, IsBadReadPtr
GlobalAlloc, LocalAlloc
RegOpenKeyExW, IsBadWritePtr
RegSetValueExW, LoadLibraryA
GetEnvironmentVariableW, RegOpenKeyExW
HeapAlloc, GlobalReAlloc
LoadLibraryA, GlobalFree
GetFileAttributesW, RegOpenKeyExW
RegEnumValueW, HeapFree
LoadLibraryExW, GetLongPathNameW
RegQueryValueExW, IsBadWritePtr
GetCurrentThreadId, GlobalFree
GlobalLock, LoadLibraryA
HeapFree, IsBadWritePtr
RegCloseKey, GetEnvironmentVariableW
GetCurrentProcessId, GetModuleFileNameW
LoadLibraryA, RegOpenKeyExA
GlobalUnlock, GetCurrentThread
RegOpenKeyExW, GetCurrentThread
RegOpenKeyExA, GetModuleFileNameW
SetThreadPriority, SetThreadPriority
GetProcAddress, LoadLibraryA
RegSetValueExW, LocalAlloc
GlobalSize, RegEnumKeyW
GlobalUnlock, SetThreadPriority
GetCurrentThreadId, RegOpenKeyExA
RegQueryValueExW, GetCurrentThread
GetModuleFileNameW, RegOpenKeyExA
RegCloseKey, RegEnumValueW
IsBadWritePtr, GetCurrentThread
GlobalFree, IsBadReadPtr
RegOpenKeyExW, GetCurrentThreadId
RegOpenKeyExA, LoadLibraryExW
GlobalLock, LocalAlloc
GetCurrentThreadId, GetLongPathNameW
GetLongPathNameW, IsBadStringPtrW
GetCurrentProcessId, RegCreateKeyExW
RegQueryValueExW, GetCurrentThreadId
IsBadWritePtr, SetThreadPriority
RegEnumKeyW, RegQueryValueExW
IsBadReadPtr, GlobalReAlloc
HeapFree, GetCurrentThreadId
GetProcAddress, LocalAlloc
SetThreadPriority, LoadLibraryA
GetCurrentThread, RegEnumKeyW
LoadLibraryA, RegCreateKeyExW
GetFullPathNameW, GetCurrentProcessId
GetProcAddress, RegOpenKeyExW
RegOpenKeyExW, GetEnvironmentVariableW
RegOpenKeyExW, CreateProcessW
RegQueryValueW, SetThreadPriority
RegQueryValueW, GetFileAttributesW
LocalAlloc, LocalFree
GetCurrentProcessId, HeapAlloc
IsBadReadPtr, HeapFree
RegQueryValueExW, GetEnvironmentVariableW
RegQueryValueExW, CreateProcessW
RegOpenKeyExA, HeapAlloc
CreateProcessW, SetThreadPriority
SetThreadPriority, LocalAlloc
IsBadWritePtr, CreateProcessW
HeapFree, GetEnvironmentVariableW
IsBadReadPtr, GlobalLock
GlobalFree, GetCurrentThreadId
RegEnumKeyW, RegQueryValueW
RegCloseKey, LocalFree
SetThreadPriority, RegOpenKeyExW
LocalFree, GetCurrentThread
RegQueryValueW, LoadLibraryA
GlobalSize, GetCurrentProcessId
IsBadStringPtrW, SetThreadPriority
IsBadStringPtrW, GetFileAttributesW
GlobalUnlock, RegOpenKeyExW
RegEnumKeyW, GlobalAlloc
GlobalSize, IsBadReadPtr
LocalFree, SetThreadPriority
GlobalReAlloc, SetThreadPriority
HeapFree, RegEnumValueW
RegEnumValueW, RegCreateKeyExW
LoadLibraryA, IsBadStringPtrW
GlobalAlloc, GlobalReAlloc
GetFullPathNameW, GetCurrentThread
GlobalReAlloc, GetFileAttributesW
HeapAlloc, LoadLibraryExW
GetModuleFileNameW, IsBadStringPtrW
IsBadWritePtr, RegOpenKeyExW
GlobalSize, IsBadWritePtr
GlobalFree, GetEnvironmentVariableW
