Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('GlobalFree'; 'OpenProcess'),162,117,45
('GlobalUnlock'; 'RegCreateKeyExW'),179,135,44
('GetFileAttributesW'; 'RegOpenKeyExA'),228,228,0
('GetFullPathNameW'; 'GlobalUnlock'),213,213,0
('RegCreateKeyExW'; 'HeapAlloc'),195,150,45
('GetEnvironmentVariableW'; 'GetLongPathNameW'),218,218,0
('RegCreateKeyExW'; 'IsBadReadPtr'),187,142,45
('GlobalSize'; 'GetFileAttributesW'),211,211,0
('RegOpenKeyExA'; 'GetFileAttributesW'),241,241,0
('GlobalAlloc'; 'RegCreateKeyExW'),185,141,44
('GetEnvironmentVariableW'; 'GetFullPathNameW'),220,220,0
('SetThreadPriority'; 'HeapAlloc'),166,121,45
('SetThreadPriority'; 'IsBadReadPtr'),164,120,44
('GetCurrentThread'; 'GetFileAttributesW'),236,236,0
('GlobalReAlloc'; 'OpenProcess'),158,113,45
('RegEnumValueW'; 'GetFileAttributesW'),233,233,0
('GetEnvironmentVariableW'; 'RegCreateKeyExW'),192,147,45
('RegCloseKey'; 'GetLongPathNameW'),223,223,0
('IsBadReadPtr'; 'OpenProcess'),161,115,46
('RegCloseKey'; 'GetFullPathNameW'),248,248,0
('RegOpenKeyExW'; 'GetProcAddress'),259,200,59
('RegEnumKeyW'; 'GetFileAttributesW'),216,216,0
('GetCurrentThreadId'; 'GetLongPathNameW'),223,223,0
('GetFullPathNameW'; 'LoadLibraryExW'),217,217,0
('GetCurrentThreadId'; 'GetFullPathNameW'),248,248,0
('OpenProcess'; 'RegOpenKeyExA'),157,112,45
('GetFullPathNameW'; 'RegSetValueExW'),217,217,0
('GetLongPathNameW'; 'GlobalFree'),211,211,0
('GlobalSize'; 'GetLongPathNameW'),210,210,0
('RegOpenKeyExW'; 'GetFileAttributesW'),241,241,0
('RegOpenKeyExA'; 'GetLongPathNameW'),222,222,0
('GetCurrentProcessId'; 'GetFileAttributesW'),237,237,0
('GetCurrentThreadId'; 'RegCreateKeyExW'),195,150,45
('GetLongPathNameW'; 'IsBadStringPtrW'),215,215,0
('GetFullPathNameW'; 'HeapFree'),248,248,0
('OpenProcess'; 'SetThreadPriority'),157,112,45
('GetLongPathNameW'; 'RegCloseKey'),223,223,0
('GlobalSize'; 'GetFullPathNameW'),208,208,0
('RegOpenKeyExA'; 'GetFullPathNameW'),245,245,0
('RegQueryValueW'; 'OpenProcess'),159,113,46
('GlobalLock'; 'OpenProcess'),160,115,45
('GetFullPathNameW'; 'GetCurrentThread'),227,227,0
('CreateProcessW'; 'OpenProcess'),159,113,46
('GetFullPathNameW'; 'GlobalFree'),216,216,0
('GetCurrentThread'; 'GetLongPathNameW'),218,218,0
('GetFullPathNameW'; 'GetLongPathNameW'),216,216,0
('GetFullPathNameW'; 'IsBadStringPtrW'),234,234,0
('GetFullPathNameW'; 'RegCloseKey'),243,243,0
('GetCurrentThread'; 'GetFullPathNameW'),229,229,0
('GlobalAlloc'; 'GetFileAttributesW'),223,223,0
('GlobalSize'; 'RegCreateKeyExW'),175,131,44
('RegEnumValueW'; 'GetFullPathNameW'),232,232,0
('GetCurrentThread'; 'RegCreateKeyExW'),195,150,45
('RegSetValueExW'; 'GetEnvironmentVariableW'),246,220,26
('RegQueryValueExW'; 'GetFileAttributesW'),240,240,0
('RegEnumKeyW'; 'GetLongPathNameW'),214,214,0
('GetLongPathNameW'; 'RegQueryValueExW'),218,218,0
('RegEnumKeyW'; 'GetFullPathNameW'),214,214,0
('HeapFree'; 'GetFileAttributesW'),242,242,0
('RegEnumValueW'; 'OpenProcess'),160,114,46
('IsBadReadPtr'; 'SetThreadPriority'),164,119,45
('GetFileAttributesW'; 'HeapAlloc'),242,242,0
('GetFileAttributesW'; 'IsBadReadPtr'),223,223,0
('GetFullPathNameW'; 'RegQueryValueExW'),243,243,0
('RegCreateKeyExW'; 'RegSetValueExW'),187,142,45
('GetFullPathNameW'; 'RegOpenKeyExW'),229,229,0
('GetLongPathNameW'; 'LoadLibraryA'),218,218,0
('RegEnumKeyW'; 'RegCreateKeyExW'),182,137,45
('LocalFree'; 'OpenProcess'),168,122,46
('RegOpenKeyExW'; 'GetLongPathNameW'),222,222,0
('SetThreadPriority'; 'RegSetValueExW'),158,114,44
('HeapAlloc'; 'GetFileAttributesW'),242,242,0
('HeapFree'; 'OpenProcess'),168,122,46
('RegCreateKeyExW'; 'HeapFree'),195,150,45
('GetLongPathNameW'; 'LocalFree'),223,223,0
('GetFullPathNameW'; 'LoadLibraryA'),233,233,0
('RegOpenKeyExW'; 'GetFullPathNameW'),248,248,0
('GetFileAttributesW'; 'GetEnvironmentVariableW'),222,222,0
('GetCurrentProcessId'; 'GetFullPathNameW'),245,245,0
('RegCreateKeyExW'; 'GetCurrentThread'),192,147,45
('SetThreadPriority'; 'HeapFree'),166,121,45
('LocalAlloc'; 'OpenProcess'),168,122,46
('GetFullPathNameW'; 'LocalFree'),246,246,0
('GetFileAttributesW'; 'LoadLibraryA'),228,228,0
('RegCreateKeyExW'; 'IsBadStringPtrW'),176,131,45
('SetThreadPriority'; 'GetCurrentThread'),165,121,44
('RegQueryValueW'; 'SetThreadPriority'),163,118,45
('GetCurrentThreadId'; 'SetThreadPriority'),168,123,45
('GlobalLock'; 'SetThreadPriority'),162,118,44
('GlobalAlloc'; 'GetFullPathNameW'),218,218,0
('CreateProcessW'; 'SetThreadPriority'),163,118,45
('SetThreadPriority'; 'IsBadStringPtrW'),158,114,44
('SetThreadPriority'; 'RegCloseKey'),166,121,45
('RegSetValueExW'; 'GetFileAttributesW'),223,223,0
('IsBadStringPtrW'; 'GetFileAttributesW'),231,231,0
('GlobalUnlock'; 'OpenProcess'),159,114,45
('IsBadWritePtr'; 'GetFileAttributesW'),232,232,0
('RegQueryValueExW'; 'GetLongPathNameW'),221,221,0
('GetLongPathNameW'; 'LocalAlloc'),223,223,0
('RegQueryValueExW'; 'GetFullPathNameW'),248,248,0
('RegEnumKeyW'; 'GetProcAddress'),160,122,38
('HeapFree'; 'GetLongPathNameW'),223,223,0
('OpenProcess'; 'HeapAlloc'),166,120,46
('GetFullPathNameW'; 'GetCurrentThreadId'),243,243,0
('OpenProcess'; 'IsBadReadPtr'),161,116,45
('SetThreadPriority'; 'RegCreateKeyExW'),164,120,44
('GetFileAttributesW'; 'GlobalUnlock'),215,215,0
('GetFullPathNameW'; 'LocalAlloc'),245,245,0
('HeapFree'; 'GetFullPathNameW'),248,248,0
('GetFullPathNameW'; 'GetFileAttributesW'),229,229,0
('GlobalReAlloc'; 'GetLongPathNameW'),211,211,0
('GetCurrentThread'; 'SetThreadPriority'),166,121,45
('SetThreadPriority'; 'RegQueryValueExW'),162,117,45
('RegEnumValueW'; 'SetThreadPriority'),163,118,45
('GetEnvironmentVariableW'; 'OpenProcess'),166,120,46
('GetFileAttributesW'; 'LocalAlloc'),234,234,0
('SetThreadPriority'; 'RegOpenKeyExW'),166,121,45
('HeapFree'; 'RegCreateKeyExW'),195,150,45
('HeapAlloc'; 'GetLongPathNameW'),223,223,0
('GetFileAttributesW'; 'GetFileAttributesW'),228,228,0
('HeapAlloc'; 'GetFullPathNameW'),248,248,0
('GlobalReAlloc'; 'RegCreateKeyExW'),179,135,44
('GetLongPathNameW'; 'RegSetValueExW'),210,210,0
('LocalFree'; 'SetThreadPriority'),164,119,45
('SetThreadPriority'; 'LoadLibraryA'),156,115,41
('OpenProcess'; 'LoadLibraryA'),157,114,43
('RegCreateKeyExW'; 'LocalFree'),194,149,45
('HeapAlloc'; 'RegCreateKeyExW'),195,150,45
('RegCloseKey'; 'OpenProcess'),168,122,46
('GetLongPathNameW'; 'HeapFree'),223,223,0
('SetThreadPriority'; 'LocalFree'),166,121,45
('RegSetValueExW'; 'GetLongPathNameW'),215,215,0
('IsBadStringPtrW'; 'GetLongPathNameW'),214,214,0
('GetProcAddress'; 'LoadLibraryW'),156,119,37
('IsBadWritePtr'; 'GetLongPathNameW'),217,217,0
('GetLongPathNameW'; 'GetCurrentThread'),210,210,0
('LocalAlloc'; 'SetThreadPriority'),164,119,45
('GetProcAddress'; 'RegOpenKeyExA'),262,204,58
('RegSetValueExW'; 'GetFullPathNameW'),216,216,0
('IsBadStringPtrW'; 'GetFullPathNameW'),242,242,0
('GetFileAttributesW'; 'LoadLibraryExW'),217,217,0
('GetFullPathNameW'; 'CreateProcessW'),212,212,0
('IsBadWritePtr'; 'GetFullPathNameW'),245,245,0
('GetLongPathNameW'; 'GetCurrentProcessId'),217,217,0
('GetFileAttributesW'; 'RegSetValueExW'),225,225,0
('RegOpenKeyExW'; 'SetThreadPriority'),164,119,45
('RegCreateKeyExW'; 'GetCurrentThreadId'),192,147,45
('GetCurrentProcessId'; 'SetThreadPriority'),163,119,44
('GetCurrentThreadId'; 'OpenProcess'),168,122,46
('GlobalUnlock'; 'SetThreadPriority'),162,118,44
('LoadLibraryA'; 'LoadLibraryA'),248,192,56
('RegCreateKeyExW'; 'LocalAlloc'),193,148,45
('IsBadStringPtrW'; 'RegCreateKeyExW'),192,147,45
('RegSetValueExW'; 'RegCreateKeyExW'),191,147,44
('GetFileAttributesW'; 'CreateProcessW'),215,215,0
('IsBadWritePtr'; 'RegCreateKeyExW'),193,148,45
('GetFullPathNameW'; 'GetCurrentProcessId'),233,233,0
('SetThreadPriority'; 'GetCurrentThreadId'),163,118,45
('GetFileAttributesW'; 'HeapFree'),242,242,0
('GlobalFree'; 'GetFileAttributesW'),216,216,0
('SetThreadPriority'; 'LocalAlloc'),166,121,45
('GetFullPathNameW'; 'GetFullPathNameW'),226,226,0
('OpenProcess'; 'LocalAlloc'),163,117,46
('GlobalReAlloc'; 'GetProcAddress'),156,118,38
('GetFileAttributesW'; 'GetCurrentThread'),231,231,0
('GetFileAttributesW'; 'GlobalFree'),223,223,0
('GlobalAlloc'; 'SetThreadPriority'),163,119,44
('GlobalSize'; 'OpenProcess'),158,113,45
('RegOpenKeyExA'; 'OpenProcess'),167,121,46
('GetFileAttributesW'; 'GetLongPathNameW'),223,223,0
('GetFileAttributesW'; 'GetCurrentProcessId'),233,233,0
('GetFileAttributesW'; 'IsBadStringPtrW'),219,219,0
('GetFileAttributesW'; 'RegCloseKey'),234,234,0
('GetFileAttributesW'; 'GetFullPathNameW'),229,229,0
('GetCurrentThread'; 'OpenProcess'),166,120,46
('GetLongPathNameW'; 'RegOpenKeyExW'),219,219,0
('GetEnvironmentVariableW'; 'SetThreadPriority'),164,119,45
('RegQueryValueExW'; 'SetThreadPriority'),164,119,45
('HeapFree'; 'SetThreadPriority'),165,120,45
('GlobalReAlloc'; 'GetFileAttributesW'),211,211,0
('LoadLibraryExW'; 'GetLongPathNameW'),211,211,0
('RegEnumKeyW'; 'OpenProcess'),159,113,46
('OpenProcess'; 'RegSetValueExW'),157,113,44
('GetFileAttributesW'; 'RegQueryValueExW'),232,232,0
('IsBadReadPtr'; 'GetFileAttributesW'),232,232,0
('RegCloseKey'; 'SetThreadPriority'),165,120,45
('GetFileAttributesW'; 'RegOpenKeyExW'),232,232,0
('RegQueryValueW'; 'GetProcAddress'),161,121,40
('OpenProcess'; 'HeapFree'),166,120,46
('GlobalLock'; 'GetProcAddress'),165,126,39
('OpenProcess'; 'GetCurrentThread'),161,115,46
('RegOpenKeyExA'; 'LoadLibraryW'),158,120,38
('GlobalFree'; 'GetLongPathNameW'),213,213,0
('RegOpenKeyExW'; 'OpenProcess'),168,122,46
('OpenProcess'; 'IsBadStringPtrW'),161,116,45
('GetCurrentProcessId'; 'OpenProcess'),164,119,45
('RegSetValueExW'; 'RegEnumValueW'),250,221,29
('OpenProcess'; 'RegCloseKey'),165,119,46
('GlobalFree'; 'GetFullPathNameW'),213,213,0
('GetLongPathNameW'; 'GetCurrentThreadId'),219,219,0
('GetFileAttributesW'; 'LocalFree'),234,234,0
('GetFullPathNameW'; 'RegOpenKeyExA'),228,228,0
('GlobalSize'; 'SetThreadPriority'),162,118,44
('GlobalFree'; 'RegCreateKeyExW'),177,133,44
('RegQueryValueW'; 'GetFileAttributesW'),217,217,0
('RegOpenKeyExA'; 'SetThreadPriority'),165,120,45
('GlobalLock'; 'GetFileAttributesW'),215,215,0
('OpenProcess'; 'RegCreateKeyExW'),159,114,45
('GlobalAlloc'; 'OpenProcess'),163,118,45
('LoadLibraryA'; 'GlobalFree'),158,114,44
('GetFileAttributesW'; 'GetCurrentThreadId'),238,238,0
('GlobalReAlloc'; 'GetFullPathNameW'),212,212,0
('OpenProcess'; 'RegQueryValueExW'),158,112,46
('RegQueryValueExW'; 'OpenProcess'),164,118,46
('OpenProcess'; 'RegOpenKeyExW'),162,116,46
('GetFileAttributesW'; 'RegEnumValueW'),223,223,0
('IsBadReadPtr'; 'GetLongPathNameW'),217,217,0
