LocalFree, HeapFree
GetLongPathNameW, GlobalUnlock
OpenProcess, IsBadReadPtr
RegOpenKeyExA, GetLongPathNameW
RegEnumValueW, SetThreadPriority
RegSetValueExW, HeapFree
RegQueryValueW, GetFileAttributesW
GlobalReAlloc, GetCurrentThread
GlobalAlloc, IsBadReadPtr
RegOpenKeyExA, GetModuleFileNameW
GlobalReAlloc, HeapAlloc
LocalAlloc, GetCurrentThreadId
HeapAlloc, GetFileAttributesW
RegQueryValueW, GlobalSize
RegQueryValueExW, RegEnumValueW
GlobalAlloc, RegEnumValueW
HeapFree, LoadLibraryA
GlobalLock, RegSetValueExW
HeapFree, GlobalReAlloc
RegCloseKey, GetCurrentThreadId
RegQueryValueExW, GlobalAlloc
HeapAlloc, GlobalSize
GlobalAlloc, GlobalAlloc
GetEnvironmentVariableW, GetLongPathNameW
GetCurrentThreadId, GetFullPathNameW
GetCurrentThread, GetCurrentThread
GetCurrentThread, HeapAlloc
HeapAlloc, GlobalUnlock
GetFileAttributesW, IsBadStringPtrW
GetFullPathNameW, GetCurrentThreadId
GlobalLock, GlobalLock
RegQueryValueW, CreateProcessW
GetFileAttributesW, GetCurrentThreadId
GetLongPathNameW, RegOpenKeyExW
GlobalUnlock, RegOpenKeyExA
GetCurrentProcessId, RegQueryValueExW
LocalFree, RegQueryValueExW
GlobalLock, HeapFree
GetProcAddress, RegOpenKeyExA
RegOpenKeyExW, LocalAlloc
IsBadReadPtr, LoadLibraryA
GlobalUnlock, GetCurrentProcessId
IsBadReadPtr, GlobalReAlloc
GlobalSize, IsBadStringPtrW
GlobalFree, GetProcAddress
SetThreadPriority, RegSetValueExW
GetProcAddress, GetCurrentProcessId
RegEnumValueW, GetCurrentThread
LocalAlloc, GetModuleFileNameW
GlobalFree, GlobalFree
RegSetValueExW, RegQueryValueExW
RegOpenKeyExA, SetThreadPriority
IsBadWritePtr, GlobalLock
CreateProcessW, SetThreadPriority
RegEnumValueW, HeapAlloc
GlobalUnlock, RegEnumKeyW
GetFullPathNameW, GetLongPathNameW
RegCloseKey, GetModuleFileNameW
GlobalReAlloc, LoadLibraryExW
RegEnumKeyW, GlobalUnlock
RegQueryValueW, OpenProcess
RegQueryValueW, RegOpenKeyExW
RegQueryValueW, GetEnvironmentVariableW
LoadLibraryW, RegOpenKeyExW
IsBadStringPtrW, GlobalLock
GetFileAttributesW, GetLongPathNameW
LocalFree, RegQueryValueW
HeapAlloc, OpenProcess
HeapAlloc, RegOpenKeyExW
OpenProcess, LocalFree
RegSetValueExW, RegQueryValueW
RegOpenKeyExW, RegEnumKeyW
SetThreadPriority, HeapFree
GlobalUnlock, RegEnumValueW
IsBadStringPtrW, HeapFree
GetEnvironmentVariableW, CreateProcessW
GlobalAlloc, LocalFree
LoadLibraryExW, GetProcAddress
GlobalSize, GetLongPathNameW
LoadLibraryExW, GlobalFree
RegQueryValueExW, IsBadWritePtr
GlobalLock, RegQueryValueExW
RegEnumKeyW, GetFullPathNameW
LocalAlloc, SetThreadPriority
RegOpenKeyExW, IsBadReadPtr
GlobalReAlloc, RegCreateKeyExW
RegOpenKeyExW, RegEnumValueW
RegCloseKey, SetThreadPriority
GlobalUnlock, LoadLibraryA
RegOpenKeyExA, GetCurrentThread
RegOpenKeyExA, HeapAlloc
CreateProcessW, GetCurrentThread
GetProcAddress, LoadLibraryA
RegOpenKeyExW, GlobalAlloc
HeapFree, RegSetValueExW
RegCreateKeyExW, LocalAlloc
LoadLibraryA, RegOpenKeyExW
GlobalLock, RegQueryValueW
GetCurrentThread, RegCreateKeyExW
GlobalFree, LocalAlloc
GetCurrentProcessId, GetFileAttributesW
IsBadWritePtr, IsBadStringPtrW
LocalFree, GetFileAttributesW
SetThreadPriority, RegQueryValueExW
IsBadStringPtrW, RegQueryValueExW
GetModuleFileNameW, HeapFree
OpenProcess, IsBadStringPtrW
GetEnvironmentVariableW, GetCurrentThread
GetEnvironmentVariableW, HeapAlloc
RegSetValueExW, GetFileAttributesW
RegCreateKeyExW, RegCloseKey
OpenProcess, GetCurrentThreadId
HeapFree, HeapFree
GetCurrentProcessId, GlobalUnlock
LocalFree, GlobalUnlock
GetLongPathNameW, GlobalFree
IsBadReadPtr, RegSetValueExW
RegQueryValueExW, RegSetValueExW
RegEnumValueW, RegCreateKeyExW
LoadLibraryA, GetCurrentThread
RegQueryValueExW, GetCurrentThreadId
GlobalSize, CreateProcessW
GlobalAlloc, GetCurrentThreadId
RegSetValueExW, GlobalUnlock
LoadLibraryExW, LocalAlloc
RegOpenKeyExA, LoadLibraryExW
GlobalUnlock, IsBadWritePtr
GetProcAddress, IsBadWritePtr
RegQueryValueW, GetProcAddress
GetFullPathNameW, GetCurrentThread
RegCreateKeyExW, IsBadReadPtr
RegQueryValueW, GlobalFree
HeapAlloc, GetProcAddress
GetFullPathNameW, HeapAlloc
IsBadReadPtr, HeapFree
GlobalFree, IsBadReadPtr
GetFileAttributesW, GetCurrentThread
GetFileAttributesW, HeapAlloc
GlobalLock, GetFileAttributesW
HeapAlloc, GlobalFree
GlobalReAlloc, RegOpenKeyExA
GetModuleFileNameW, RegQueryValueExW
GlobalSize, GetEnvironmentVariableW
GlobalLock, GlobalSize
GlobalAlloc, GetLongPathNameW
GetCurrentProcessId, OpenProcess
LocalFree, OpenProcess
LocalFree, RegOpenKeyExW
GlobalFree, GlobalAlloc
RegOpenKeyExW, IsBadWritePtr
GetCurrentProcessId, RegOpenKeyExW
GetEnvironmentVariableW, LoadLibraryExW
HeapFree, RegQueryValueExW
RegQueryValueExW, GetModuleFileNameW
GlobalLock, GlobalUnlock
RegSetValueExW, OpenProcess
RegSetValueExW, RegOpenKeyExW
GlobalReAlloc, RegEnumKeyW
GetCurrentThread, RegOpenKeyExA
IsBadWritePtr, GetFileAttributesW
RegOpenKeyExA, RegCreateKeyExW
GlobalSize, HeapAlloc
CreateProcessW, RegCreateKeyExW
GlobalUnlock, RegSetValueExW
IsBadWritePtr, GlobalSize
GetCurrentThread, GetCurrentProcessId
LocalAlloc, GetFullPathNameW
GetProcAddress, RegSetValueExW
GetCurrentThreadId, GlobalReAlloc
RegCloseKey, GetFullPathNameW
GetCurrentThread, RegEnumKeyW
LoadLibraryExW, IsBadReadPtr
IsBadStringPtrW, GetFileAttributesW
HeapFree, RegQueryValueW
LoadLibraryA, GetProcAddress
GlobalUnlock, GetCurrentThreadId
IsBadStringPtrW, GlobalSize
GlobalReAlloc, RegEnumValueW
LoadLibraryA, GlobalFree
IsBadReadPtr, RegQueryValueExW
RegEnumValueW, RegOpenKeyExA
GetFileAttributesW, LoadLibraryExW
IsBadWritePtr, CreateProcessW
OpenProcess, SetThreadPriority
GetCurrentThreadId, RegCloseKey
RegEnumValueW, GetCurrentProcessId
GetLongPathNameW, RegCloseKey
GlobalLock, OpenProcess
GlobalLock, RegOpenKeyExW
GetProcAddress, HeapFree
RegQueryValueExW, SetThreadPriority
RegQueryValueW, LocalAlloc
GetCurrentThread, RegEnumValueW
GlobalAlloc, SetThreadPriority
IsBadStringPtrW, CreateProcessW
HeapAlloc, LocalAlloc
RegOpenKeyExW, GetCurrentThreadId
GlobalReAlloc, LoadLibraryA
RegCreateKeyExW, LocalFree
IsBadReadPtr, RegQueryValueW
GlobalSize, LoadLibraryExW
RegCloseKey, RegCreateKeyExW
GlobalFree, LocalFree
IsBadWritePtr, OpenProcess
IsBadWritePtr, RegOpenKeyExW
IsBadWritePtr, GetEnvironmentVariableW
GetCurrentThread, LoadLibraryA
GetCurrentThread, GlobalReAlloc
RegEnumValueW, RegEnumValueW
SetThreadPriority, RegOpenKeyExW
IsBadStringPtrW, GetEnvironmentVariableW
IsBadStringPtrW, OpenProcess
IsBadStringPtrW, RegOpenKeyExW
RegOpenKeyExW, GetLongPathNameW
HeapFree, GetFileAttributesW
RegOpenKeyExA, RegOpenKeyExA
OpenProcess, GetCurrentThread
HeapFree, GlobalSize
OpenProcess, HeapAlloc
RegEnumKeyW, GlobalReAlloc
CreateProcessW, RegOpenKeyExA
GetCurrentProcessId, GetProcAddress
GetProcAddress, RegQueryValueExW
LocalFree, GetProcAddress
RegOpenKeyExW, GetModuleFileNameW
RegOpenKeyExA, GetCurrentProcessId
GetCurrentProcessId, GlobalFree
CreateProcessW, GetCurrentProcessId
LocalFree, GlobalFree
LoadLibraryExW, LocalFree
HeapFree, GlobalUnlock
GlobalAlloc, HeapAlloc
RegQueryValueW, IsBadReadPtr
RegOpenKeyExA, RegEnumKeyW
RegEnumValueW, LoadLibraryA
HeapAlloc, IsBadReadPtr
GlobalAlloc, GetCurrentThread
RegSetValueExW, GetProcAddress
RegSetValueExW, GlobalFree
RegEnumKeyW, RegCloseKey
GlobalReAlloc, IsBadWritePtr
RegQueryValueW, GlobalAlloc
RegCreateKeyExW, IsBadStringPtrW
GetEnvironmentVariableW, RegOpenKeyExA
IsBadReadPtr, GetFileAttributesW
GlobalUnlock, RegQueryValueW
GlobalFree, IsBadStringPtrW
LoadLibraryA, RegCloseKey
IsBadReadPtr, GlobalSize
GlobalFree, GetCurrentThreadId
GetCurrentThreadId, GlobalLock
GetCurrentThread, IsBadWritePtr
RegOpenKeyExA, RegEnumValueW
IsBadReadPtr, GlobalUnlock
GetModuleFileNameW, RegOpenKeyExW
IsBadWritePtr, LoadLibraryExW
HeapFree, OpenProcess
HeapFree, RegOpenKeyExW
LocalAlloc, GetCurrentProcessId
RegOpenKeyExW, SetThreadPriority
GlobalLock, GetProcAddress
GetCurrentThreadId, HeapFree
RegCloseKey, GetCurrentProcessId
GetFullPathNameW, RegOpenKeyExA
GlobalLock, GlobalFree
GetLongPathNameW, LocalFree
GlobalReAlloc, RegSetValueExW
RegQueryValueExW, GetFullPathNameW
LoadLibraryA, IsBadReadPtr
LoadLibraryExW, IsBadStringPtrW
RegOpenKeyExA, LoadLibraryA
CreateProcessW, LoadLibraryA
GetFullPathNameW, GetCurrentProcessId
RegEnumValueW, IsBadWritePtr
GetFileAttributesW, RegOpenKeyExA
GlobalFree, GetLongPathNameW
LoadLibraryExW, GetCurrentThreadId
GetCurrentProcessId, LocalAlloc
GetFileAttributesW, GetCurrentProcessId
LocalFree, LocalAlloc
GlobalReAlloc, GetCurrentThreadId
GetCurrentThread, RegSetValueExW
IsBadReadPtr, OpenProcess
IsBadReadPtr, RegOpenKeyExW
RegQueryValueW, LocalFree
IsBadStringPtrW, GetProcAddress
OpenProcess, RegCreateKeyExW
HeapAlloc, LocalFree
IsBadStringPtrW, GlobalFree
GetCurrentProcessId, RegCloseKey
LocalFree, RegCloseKey
GlobalUnlock, GlobalUnlock
RegOpenKeyExW, GetCurrentThread
GetCurrentThreadId, RegQueryValueExW
GlobalAlloc, RegCreateKeyExW
GlobalSize, RegEnumKeyW
LoadLibraryExW, GetLongPathNameW
GetFileAttributesW, RegEnumValueW
RegSetValueExW, RegCloseKey
RegEnumValueW, RegSetValueExW
LocalAlloc, GlobalReAlloc
GetCurrentThread, HeapFree
LocalAlloc, LoadLibraryA
RegEnumKeyW, GlobalLock
RegCloseKey, LoadLibraryA
LoadLibraryExW, GetModuleFileNameW
GetLongPathNameW, IsBadStringPtrW
RegCloseKey, GlobalReAlloc
RegOpenKeyExA, IsBadWritePtr
GlobalFree, SetThreadPriority
GlobalLock, LocalAlloc
GetFullPathNameW, LoadLibraryA
RegEnumKeyW, HeapFree
GlobalSize, RegEnumValueW
GlobalUnlock, GetFullPathNameW
GetFileAttributesW, LoadLibraryA
GlobalSize, GlobalAlloc
RegEnumValueW, HeapFree
LoadLibraryA, LocalFree
RegQueryValueW, IsBadStringPtrW
GetEnvironmentVariableW, IsBadWritePtr
IsBadWritePtr, LocalAlloc
HeapAlloc, IsBadStringPtrW
GlobalLock, RegCloseKey
HeapFree, GetProcAddress
RegQueryValueW, GetCurrentThreadId
HeapFree, GlobalFree
RegOpenKeyExW, GetFullPathNameW
RegOpenKeyExA, RegSetValueExW
IsBadStringPtrW, LocalAlloc
CreateProcessW, RegSetValueExW
GlobalReAlloc, RegQueryValueW
RegCreateKeyExW, GetCurrentThread
OpenProcess, RegOpenKeyExA
RegCreateKeyExW, HeapAlloc
RegEnumKeyW, RegQueryValueExW
GlobalFree, GetCurrentThread
GlobalFree, HeapAlloc
GlobalLock, IsBadReadPtr
GetFullPathNameW, IsBadWritePtr
IsBadWritePtr, RegEnumKeyW
GlobalAlloc, RegOpenKeyExA
GetCurrentThread, RegQueryValueW
IsBadReadPtr, GetProcAddress
RegQueryValueW, GetLongPathNameW
SetThreadPriority, RegCloseKey
GetCurrentThreadId, GetFileAttributesW
GetFileAttributesW, IsBadWritePtr
LocalFree, GlobalLock
RegQueryValueExW, GetCurrentProcessId
HeapAlloc, GetLongPathNameW
GlobalAlloc, GetCurrentProcessId
IsBadReadPtr, GlobalFree
GetCurrentThreadId, GlobalSize
CreateProcessW, HeapFree
RegOpenKeyExW, RegCreateKeyExW
LoadLibraryA, IsBadStringPtrW
RegSetValueExW, GlobalLock
GetEnvironmentVariableW, GetCurrentThreadId
IsBadWritePtr, IsBadReadPtr
LocalAlloc, RegSetValueExW
GetCurrentProcessId, LocalFree
IsBadWritePtr, RegEnumValueW
LocalFree, LocalFree
GlobalSize, IsBadWritePtr
GetModuleFileNameW, LocalAlloc
LoadLibraryExW, GetCurrentThread
RegCloseKey, RegSetValueExW
IsBadWritePtr, GlobalAlloc
GetCurrentThreadId, CreateProcessW
LoadLibraryExW, HeapAlloc
IsBadStringPtrW, IsBadReadPtr
RegSetValueExW, LocalFree
LocalAlloc, GlobalLock
HeapFree, LocalAlloc
GetFullPathNameW, RegSetValueExW
GlobalFree, LoadLibraryExW
IsBadStringPtrW, GlobalAlloc
GetFileAttributesW, RegSetValueExW
LocalAlloc, HeapFree
GetModuleFileNameW, RegCloseKey
OpenProcess, LoadLibraryA
GlobalReAlloc, GlobalUnlock
RegQueryValueW, SetThreadPriority
CreateProcessW, RegQueryValueExW
RegCloseKey, HeapFree
GetCurrentThreadId, OpenProcess
GetCurrentThreadId, RegOpenKeyExW
HeapAlloc, SetThreadPriority
GetCurrentThreadId, GetEnvironmentVariableW
HeapFree, RegCloseKey
RegQueryValueExW, LoadLibraryA
GlobalAlloc, LoadLibraryA
RegQueryValueExW, GlobalReAlloc
HeapAlloc, CreateProcessW
GlobalAlloc, GlobalReAlloc
GetFullPathNameW, HeapFree
GetProcAddress, GlobalFree
GetProcAddress, GetProcAddress
IsBadReadPtr, LocalAlloc
GetCurrentThread, GlobalUnlock
RegEnumKeyW, GetFileAttributesW
GlobalLock, LocalFree
GetCurrentProcessId, IsBadStringPtrW
LocalFree, IsBadStringPtrW
RegOpenKeyExA, RegQueryValueW
RegEnumKeyW, GlobalSize
RegCreateKeyExW, RegCreateKeyExW
LoadLibraryExW, LoadLibraryExW
GetModuleFileNameW, IsBadReadPtr
GlobalSize, GetCurrentThreadId
GlobalFree, RegCreateKeyExW
GlobalReAlloc, GetFullPathNameW
RegSetValueExW, IsBadStringPtrW
RegOpenKeyExW, RegOpenKeyExA
HeapFree, IsBadReadPtr
IsBadReadPtr, RegCloseKey
HeapAlloc, GetEnvironmentVariableW
IsBadWritePtr, LocalFree
RegOpenKeyExW, GetCurrentProcessId
LocalAlloc, RegQueryValueExW
RegEnumKeyW, CreateProcessW
RegEnumValueW, GlobalUnlock
RegCloseKey, RegQueryValueExW
GetCurrentThread, GetFullPathNameW
GetEnvironmentVariableW, SetThreadPriority
OpenProcess, IsBadWritePtr
RegQueryValueW, HeapAlloc
RegQueryValueW, GetCurrentThread
SetThreadPriority, LocalFree
IsBadStringPtrW, LocalFree
HeapAlloc, GetCurrentThread
HeapAlloc, HeapAlloc
GetCurrentProcessId, GetLongPathNameW
GlobalAlloc, IsBadWritePtr
LocalFree, GetLongPathNameW
LoadLibraryExW, RegCreateKeyExW
IsBadReadPtr, IsBadReadPtr
LocalAlloc, RegQueryValueW
LoadLibraryA, LocalAlloc
GlobalLock, IsBadStringPtrW
RegEnumKeyW, OpenProcess
RegEnumKeyW, RegOpenKeyExW
RegCloseKey, RegQueryValueW
RegEnumValueW, GetFullPathNameW
HeapFree, GlobalLock
OpenProcess, RegSetValueExW
GlobalUnlock, RegCloseKey
RegOpenKeyExA, GlobalUnlock
RegOpenKeyExW, LoadLibraryA
GetProcAddress, RegCloseKey
CreateProcessW, GlobalUnlock
RegOpenKeyExW, GlobalReAlloc
RegCreateKeyExW, RegOpenKeyExA
LocalFree, GlobalSize
IsBadWritePtr, GetCurrentThreadId
GetModuleFileNameW, LocalFree
LoadLibraryA, HeapAlloc
GlobalAlloc, RegSetValueExW
RegQueryValueW, LoadLibraryExW
GetCurrentThreadId, GetProcAddress
HeapAlloc, LoadLibraryExW
GetCurrentThreadId, GlobalFree
SetThreadPriority, IsBadStringPtrW
IsBadStringPtrW, IsBadStringPtrW
GlobalFree, RegOpenKeyExA
RegSetValueExW, GlobalSize
GlobalLock, GetLongPathNameW
HeapFree, LocalFree
GlobalSize, SetThreadPriority
GlobalFree, GetCurrentProcessId
RegQueryValueExW, GlobalLock
IsBadStringPtrW, GetCurrentThreadId
GetCurrentProcessId, CreateProcessW
GlobalFree, RegEnumKeyW
LocalFree, CreateProcessW
IsBadReadPtr, GlobalLock
LocalAlloc, GetFileAttributesW
RegOpenKeyExA, GetFullPathNameW
LocalAlloc, GlobalSize
RegSetValueExW, CreateProcessW
RegCloseKey, GetFileAttributesW
RegQueryValueExW, HeapFree
GlobalAlloc, HeapFree
IsBadWritePtr, GetLongPathNameW
RegCloseKey, GlobalSize
LocalAlloc, GlobalUnlock
CreateProcessW, OpenProcess
CreateProcessW, RegOpenKeyExW
RegQueryValueW, RegCreateKeyExW
LoadLibraryExW, RegOpenKeyExA
IsBadReadPtr, LocalFree
IsBadWritePtr, GetModuleFileNameW
RegCloseKey, GlobalUnlock
GlobalFree, RegEnumValueW
HeapAlloc, RegCreateKeyExW
IsBadStringPtrW, GetLongPathNameW
GetCurrentProcessId, GetEnvironmentVariableW
LoadLibraryExW, GetCurrentProcessId
LocalFree, GetEnvironmentVariableW
LoadLibraryA, LoadLibraryExW
GetEnvironmentVariableW, GetFullPathNameW
GlobalReAlloc, GetCurrentProcessId
GetFullPathNameW, GlobalUnlock
GetModuleFileNameW, IsBadStringPtrW
GetCurrentThread, GetProcAddress
IsBadStringPtrW, GetModuleFileNameW
RegSetValueExW, GetEnvironmentVariableW
GetCurrentThread, GlobalFree
GetFileAttributesW, GlobalUnlock
GlobalSize, GetCurrentThread
HeapFree, IsBadStringPtrW
GetCurrentProcessId, HeapAlloc
LocalFree, HeapAlloc
GlobalLock, CreateProcessW
GlobalFree, LoadLibraryA
RegEnumKeyW, GetProcAddress
GetCurrentThreadId, LocalAlloc
GetLongPathNameW, LocalAlloc
RegQueryValueExW, RegQueryValueExW
RegEnumKeyW, GlobalFree
LocalAlloc, OpenProcess
LocalAlloc, RegOpenKeyExW
GlobalUnlock, GlobalLock
RegCloseKey, OpenProcess
RegCloseKey, RegOpenKeyExW
GetFullPathNameW, GetFullPathNameW
IsBadWritePtr, SetThreadPriority
GetEnvironmentVariableW, RegCreateKeyExW
LoadLibraryA, RegCreateKeyExW
RegOpenKeyExW, RegSetValueExW
GetFileAttributesW, GetFullPathNameW
IsBadReadPtr, IsBadStringPtrW
GlobalUnlock, HeapFree
GlobalLock, GetEnvironmentVariableW
RegQueryValueExW, RegQueryValueW
IsBadStringPtrW, SetThreadPriority
GlobalAlloc, RegQueryValueW
HeapFree, GetLongPathNameW
LoadLibraryExW, LoadLibraryA
GlobalLock, GetCurrentThread
LoadLibraryW, RegOpenKeyExA
GlobalSize, GetFullPathNameW
RegQueryValueW, RegOpenKeyExA
LocalFree, LoadLibraryExW
RegCreateKeyExW, IsBadWritePtr
RegOpenKeyExW, HeapFree
GetCurrentProcessId, LoadLibraryExW
GlobalLock, HeapAlloc
HeapAlloc, RegOpenKeyExA
GlobalFree, IsBadWritePtr
GetCurrentThreadId, IsBadReadPtr
RegQueryValueW, GetCurrentProcessId
RegSetValueExW, LoadLibraryExW
GetLongPathNameW, IsBadReadPtr
GlobalReAlloc, RegCloseKey
RegQueryValueW, RegEnumKeyW
GetCurrentThreadId, GlobalAlloc
IsBadReadPtr, GetLongPathNameW
HeapAlloc, RegEnumKeyW
IsBadWritePtr, GetCurrentThread
IsBadWritePtr, HeapAlloc
RegEnumKeyW, LocalAlloc
CreateProcessW, GlobalFree
GlobalUnlock, RegQueryValueExW
GetCurrentThread, RegCloseKey
IsBadReadPtr, GetFullPathNameW
IsBadStringPtrW, GetCurrentThread
GlobalSize, RegCreateKeyExW
IsBadStringPtrW, HeapAlloc
GetProcAddress, IsBadStringPtrW
RegQueryValueExW, GetFileAttributesW
RegQueryValueW, RegEnumValueW
LoadLibraryExW, IsBadWritePtr
HeapFree, CreateProcessW
RegQueryValueExW, GlobalSize
HeapAlloc, RegEnumValueW
GlobalFree, RegSetValueExW
GlobalLock, LoadLibraryExW
RegOpenKeyExW, RegQueryValueExW
LoadLibraryA, RegOpenKeyExA
HeapAlloc, GlobalAlloc
RegQueryValueExW, GlobalUnlock
RegEnumValueW, RegCloseKey
RegCreateKeyExW, GetCurrentThreadId
GlobalAlloc, GlobalUnlock
GetEnvironmentVariableW, GetCurrentProcessId
LocalAlloc, GetProcAddress
RegQueryValueW, LoadLibraryA
LocalAlloc, GlobalFree
RegCloseKey, GetProcAddress
HeapAlloc, LoadLibraryA
RegCloseKey, GlobalFree
RegOpenKeyExW, RegQueryValueW
HeapFree, GetEnvironmentVariableW
RegEnumKeyW, IsBadReadPtr
IsBadReadPtr, CreateProcessW
GetCurrentThreadId, LocalFree
LoadLibraryExW, RegSetValueExW
GetModuleFileNameW, HeapAlloc
IsBadStringPtrW, LoadLibraryExW
RegEnumKeyW, GlobalAlloc
CreateProcessW, LocalAlloc
GlobalAlloc, GetFullPathNameW
RegOpenKeyExA, GlobalReAlloc
HeapFree, GetCurrentThread
HeapFree, HeapAlloc
GetLongPathNameW, IsBadWritePtr
RegQueryValueExW, OpenProcess
RegQueryValueExW, RegOpenKeyExW
GlobalReAlloc, GlobalLock
IsBadReadPtr, GetEnvironmentVariableW
GlobalUnlock, GetFileAttributesW
RegOpenKeyExA, RegCloseKey
RegSetValueExW, LocalAlloc
CreateProcessW, RegCloseKey
IsBadWritePtr, RegCreateKeyExW
GlobalSize, RegOpenKeyExA
GlobalUnlock, GlobalSize
GetEnvironmentVariableW, LoadLibraryA
GlobalReAlloc, HeapFree
GetCurrentThread, GlobalLock
RegQueryValueW, IsBadWritePtr
GlobalSize, GetCurrentProcessId
HeapAlloc, IsBadWritePtr
IsBadReadPtr, HeapAlloc
IsBadStringPtrW, RegCreateKeyExW
LocalAlloc, LocalAlloc
RegOpenKeyExW, GetFileAttributesW
LocalFree, RegEnumKeyW
GlobalUnlock, CreateProcessW
GetCurrentThreadId, IsBadStringPtrW
RegCloseKey, LocalAlloc
CreateProcessW, IsBadReadPtr
RegCreateKeyExW, SetThreadPriority
HeapFree, LoadLibraryExW
RegSetValueExW, RegEnumKeyW
GetCurrentThreadId, GetCurrentThreadId
RegOpenKeyExW, GlobalUnlock
GlobalFree, RegQueryValueW
GetLongPathNameW, GetCurrentThreadId
GetCurrentProcessId, IsBadReadPtr
LocalAlloc, RegCloseKey
RegEnumKeyW, LocalFree
LocalFree, IsBadReadPtr
GetCurrentProcessId, RegEnumValueW
LocalFree, RegEnumValueW
RegCloseKey, RegCloseKey
RegQueryValueW, RegSetValueExW
RegSetValueExW, IsBadReadPtr
GlobalReAlloc, RegQueryValueExW
LocalFree, GlobalAlloc
GlobalUnlock, OpenProcess
GlobalUnlock, RegOpenKeyExW
HeapAlloc, RegSetValueExW
GlobalLock, RegOpenKeyExA
GetFullPathNameW, RegCloseKey
RegOpenKeyExA, ReadFile
LoadLibraryA, IsBadWritePtr
