LocalFree, GetCurrentThreadId
RegCloseKey, IsBadReadPtr
IsBadReadPtr, RegCloseKey
GetCurrentThreadId, HeapAlloc
RegOpenKeyExW, LoadLibraryA
HeapFree, GetCurrentProcessId
GetCurrentThreadId, IsBadWritePtr
RegCloseKey, LocalFree
RegQueryValueExW, RegOpenKeyExA
GetCurrentProcessId, RegOpenKeyExW
RegOpenKeyExA, LoadLibraryA
RegOpenKeyExW, GetCurrentThread
GetCurrentThreadId, HeapFree
HeapAlloc, LoadLibraryA
GetCurrentThread, HeapFree
HeapFree, IsBadStringPtrW
LocalFree, LocalFree
GetCurrentThread, LocalAlloc
RegQueryValueExW, GetCurrentProcessId
IsBadStringPtrW, RegQueryValueExW
HeapAlloc, GetCurrentThread
GetCurrentProcessId, RegQueryValueExW
RegOpenKeyExA, RegOpenKeyExW
LocalAlloc, RegOpenKeyExA
RegQueryValueExW, IsBadStringPtrW
IsBadReadPtr, HeapAlloc
LocalAlloc, GetCurrentProcessId
RegOpenKeyExW, RegEnumValueW
IsBadReadPtr, IsBadWritePtr
GetCurrentThread, GetCurrentThread
IsBadWritePtr, HeapAlloc
HeapFree, RegOpenKeyExW
RegOpenKeyExA, RegEnumValueW
IsBadReadPtr, HeapFree
LoadLibraryA, RegOpenKeyExW
IsBadWritePtr, IsBadWritePtr
LocalAlloc, RegQueryValueExW
HeapAlloc, RegEnumValueW
LocalAlloc, IsBadStringPtrW
RegOpenKeyExW, RegCloseKey
GetCurrentThreadId, GetCurrentThreadId
RegOpenKeyExW, HeapAlloc
IsBadWritePtr, HeapFree
IsBadWritePtr, LocalAlloc
RegOpenKeyExW, IsBadWritePtr
RegQueryValueExW, RegOpenKeyExW
HeapFree, RegQueryValueExW
RegCloseKey, RegOpenKeyExA
HeapFree, RegEnumValueW
RegOpenKeyExW, HeapFree
HeapAlloc, HeapAlloc
RegOpenKeyExW, LocalAlloc
GetCurrentThreadId, IsBadReadPtr
RegOpenKeyExA, IsBadWritePtr
GetCurrentProcessId, LoadLibraryA
HeapAlloc, IsBadWritePtr
LoadLibraryA, RegQueryValueExW
GetCurrentThreadId, LocalFree
RegEnumValueW, RegOpenKeyExW
RegOpenKeyExA, HeapFree
RegCloseKey, GetCurrentProcessId
LocalFree, RegOpenKeyExA
RegOpenKeyExA, LocalAlloc
GetCurrentThread, LocalFree
HeapAlloc, HeapFree
RegQueryValueExW, RegQueryValueExW
RegQueryValueExW, RegEnumValueW
HeapAlloc, LocalAlloc
LocalAlloc, RegOpenKeyExW
GetCurrentThread, HeapAlloc
LocalFree, GetCurrentProcessId
RegCloseKey, IsBadStringPtrW
IsBadWritePtr, RegCloseKey
IsBadReadPtr, GetCurrentThreadId
RegEnumValueW, RegQueryValueExW
HeapFree, LocalAlloc
LoadLibraryA, LocalAlloc
LocalAlloc, RegEnumValueW
RegOpenKeyExA, GetCurrentThread
IsBadReadPtr, GetCurrentProcessId
RegCloseKey, HeapFree, RegOpenKeyExW
HeapAlloc, HeapFree, IsBadWritePtr
RegQueryValueExW, HeapAlloc, LocalAlloc
RegQueryValueExW, IsBadReadPtr, RegCloseKey
LocalAlloc, IsBadReadPtr, RegQueryValueExW
HeapFree, IsBadReadPtr, LocalAlloc
HeapFree, IsBadWritePtr, HeapFree
HeapAlloc, RegQueryValueExW, LocalAlloc
GetCurrentThreadId, RegCloseKey, GetCurrentThreadId
RegCloseKey, GetCurrentThreadId, IsBadStringPtrW
RegCloseKey, LocalAlloc, RegCloseKey
RegOpenKeyExA, IsBadReadPtr, LocalFree
HeapFree, RegOpenKeyExW, HeapFree
HeapAlloc, RegCloseKey, RegOpenKeyExW
HeapFree, RegOpenKeyExA, HeapFree
LoadLibraryA, HeapAlloc, RegOpenKeyExW
HeapAlloc, IsBadStringPtrW, HeapFree
HeapAlloc, LocalAlloc, LocalAlloc
RegOpenKeyExW, LocalFree, GetCurrentThreadId
IsBadWritePtr, IsBadWritePtr, GetCurrentThreadId
GetCurrentThreadId, RegQueryValueExW, LocalFree
GetCurrentThreadId, RegQueryValueExW, IsBadStringPtrW
IsBadStringPtrW, GetCurrentProcessId, GetCurrentProcessId
RegOpenKeyExA, HeapFree, RegCloseKey
GetCurrentThreadId, GetCurrentProcessId, RegOpenKeyExA
RegOpenKeyExA, GetCurrentThreadId, GetCurrentProcessId
LocalAlloc, HeapAlloc, LoadLibraryA
RegEnumValueW, RegCloseKey, LoadLibraryA
LocalAlloc, RegOpenKeyExA, GetCurrentThread
HeapFree, RegQueryValueExW, IsBadStringPtrW
GetCurrentProcessId, LocalFree, GetCurrentThreadId
RegQueryValueExW, HeapAlloc, HeapFree
HeapAlloc, IsBadWritePtr, RegQueryValueExW
LocalAlloc, IsBadWritePtr, LocalFree
IsBadWritePtr, LocalFree, RegQueryValueExW
HeapFree, IsBadReadPtr, HeapFree
RegCloseKey, GetCurrentThreadId, LocalAlloc
LocalFree, LocalFree, HeapFree
LocalAlloc, LocalFree, RegOpenKeyExW
LocalAlloc, RegOpenKeyExW, LocalFree
LoadLibraryA, LocalAlloc, GetCurrentThreadId
LocalAlloc, LocalAlloc, HeapAlloc
RegOpenKeyExW, RegQueryValueExW, RegOpenKeyExW
RegOpenKeyExA, LocalFree, LocalAlloc
LocalAlloc, LoadLibraryA, RegOpenKeyExW
HeapAlloc, RegCloseKey, RegCloseKey
LocalAlloc, GetCurrentThreadId, RegOpenKeyExA
LocalAlloc, RegOpenKeyExA, LocalFree
LocalFree, RegOpenKeyExW, RegOpenKeyExA
IsBadReadPtr, RegQueryValueExW, HeapFree
LocalFree, RegOpenKeyExA, RegOpenKeyExA
RegOpenKeyExW, LocalAlloc, RegOpenKeyExW
LoadLibraryA, GetCurrentThreadId, RegQueryValueExW
IsBadStringPtrW, LocalAlloc, HeapFree
HeapAlloc, GetCurrentThread, HeapAlloc
GetCurrentThreadId, LocalAlloc, RegEnumValueW
GetCurrentThreadId, RegEnumValueW, RegOpenKeyExA
RegQueryValueExW, RegQueryValueExW, RegCloseKey
RegQueryValueExW, GetCurrentThreadId, IsBadWritePtr
LocalAlloc, RegQueryValueExW, RegQueryValueExW
LocalAlloc, LocalAlloc, RegCloseKey
HeapFree, IsBadWritePtr, GetCurrentProcessId
RegOpenKeyExW, IsBadReadPtr, IsBadWritePtr
RegQueryValueExW, HeapFree, LocalFree
HeapFree, RegQueryValueExW, LocalAlloc
GetCurrentProcessId, HeapAlloc, HeapFree
HeapFree, RegOpenKeyExW, GetCurrentProcessId
GetCurrentProcessId, LocalAlloc, RegOpenKeyExW
RegOpenKeyExW, HeapFree, GetCurrentThread
RegOpenKeyExA, GetCurrentThreadId, LoadLibraryA
HeapFree, GetCurrentThreadId, RegEnumValueW
IsBadStringPtrW, IsBadStringPtrW, GetCurrentThreadId
HeapFree, RegOpenKeyExA, GetCurrentProcessId
HeapAlloc, IsBadStringPtrW, GetCurrentProcessId
LocalFree, HeapAlloc, GetCurrentThread
LocalAlloc, IsBadReadPtr, LocalFree
RegQueryValueExW, RegEnumValueW, RegOpenKeyExA
RegOpenKeyExA, RegQueryValueExW, IsBadReadPtr
RegQueryValueExW, GetCurrentProcessId, GetCurrentThreadId
RegCloseKey, GetCurrentThreadId, HeapFree
RegQueryValueExW, RegOpenKeyExA, RegQueryValueExW
RegOpenKeyExA, LocalFree, HeapFree
RegQueryValueExW, GetCurrentProcessId, GetCurrentProcessId
IsBadWritePtr, RegCloseKey, HeapFree
RegOpenKeyExA, IsBadWritePtr, HeapAlloc
RegEnumValueW, LocalFree, GetCurrentThreadId
RegOpenKeyExW, RegCloseKey, HeapAlloc
RegCloseKey, RegQueryValueExW, IsBadReadPtr
HeapFree, RegCloseKey, IsBadReadPtr
RegOpenKeyExA, HeapAlloc, RegOpenKeyExA
RegOpenKeyExW, GetCurrentThreadId, IsBadStringPtrW
GetCurrentThreadId, RegQueryValueExW, HeapFree
RegQueryValueExW, HeapAlloc, GetCurrentProcessId
RegOpenKeyExW, IsBadWritePtr, RegQueryValueExW
LocalFree, HeapFree, RegQueryValueExW
RegCloseKey, IsBadWritePtr, HeapAlloc
IsBadStringPtrW, HeapAlloc, HeapAlloc
GetCurrentProcessId, RegQueryValueExW, RegCloseKey
RegOpenKeyExW, HeapFree, LocalAlloc
RegOpenKeyExA, RegEnumValueW, RegOpenKeyExW
RegOpenKeyExA, GetCurrentThreadId, IsBadWritePtr
RegCloseKey, RegOpenKeyExW, HeapAlloc
RegOpenKeyExW, GetCurrentProcessId, GetCurrentThreadId
HeapAlloc, RegOpenKeyExW, GetCurrentThread
LocalFree, HeapAlloc, LocalAlloc
RegOpenKeyExA, LoadLibraryA, RegOpenKeyExA
LocalFree, LocalFree, GetCurrentProcessId
HeapFree, RegQueryValueExW, HeapFree
HeapAlloc, RegOpenKeyExA, GetCurrentThread
RegOpenKeyExW, RegCloseKey, RegCloseKey
HeapAlloc, IsBadReadPtr, HeapAlloc
GetCurrentProcessId, LocalAlloc, RegCloseKey
RegCloseKey, RegEnumValueW, RegOpenKeyExW
RegCloseKey, LocalFree, RegOpenKeyExA
IsBadStringPtrW, LocalFree, HeapAlloc
RegOpenKeyExW, HeapAlloc, GetCurrentThreadId
RegCloseKey, LoadLibraryA, RegOpenKeyExA
IsBadWritePtr, GetCurrentThreadId, HeapAlloc
HeapAlloc, IsBadWritePtr, LocalFree
RegCloseKey, IsBadWritePtr, RegCloseKey
RegOpenKeyExW, HeapAlloc, GetCurrentProcessId
RegOpenKeyExA, RegOpenKeyExW, RegQueryValueExW
RegEnumValueW, RegQueryValueExW, RegOpenKeyExW
GetCurrentProcessId, GetCurrentProcessId, GetCurrentThreadId
IsBadStringPtrW, LocalAlloc, GetCurrentProcessId
IsBadWritePtr, LocalFree, LocalFree
HeapAlloc, LocalFree, RegOpenKeyExW
HeapFree, RegOpenKeyExW, LoadLibraryA
RegCloseKey, RegOpenKeyExW, RegCloseKey
RegCloseKey, LocalAlloc, RegQueryValueExW
HeapFree, GetCurrentThread, HeapAlloc
GetCurrentThreadId, IsBadStringPtrW, GetCurrentThreadId
HeapAlloc, GetCurrentThreadId, RegOpenKeyExA
HeapFree, RegOpenKeyExA, LoadLibraryA
RegCloseKey, RegOpenKeyExA, RegCloseKey
RegEnumValueW, HeapAlloc, HeapFree
IsBadStringPtrW, IsBadWritePtr, LocalAlloc
LocalFree, GetCurrentProcessId, HeapFree
GetCurrentThread, HeapFree, GetCurrentThread
RegCloseKey, IsBadReadPtr, HeapAlloc
GetCurrentProcessId, HeapAlloc, GetCurrentProcessId
IsBadReadPtr, IsBadWritePtr, LocalAlloc
LoadLibraryA, GetCurrentThreadId, LocalFree
RegOpenKeyExA, HeapFree, RegQueryValueExW
GetCurrentThreadId, IsBadWritePtr, IsBadStringPtrW
LocalFree, GetCurrentThread, LocalFree
RegOpenKeyExA, IsBadReadPtr, GetCurrentThreadId
LocalAlloc, RegQueryValueExW, LocalFree
HeapFree, IsBadWritePtr, IsBadWritePtr
HeapAlloc, LoadLibraryA, LocalAlloc
GetCurrentThreadId, RegOpenKeyExW, IsBadStringPtrW
RegQueryValueExW, HeapAlloc, LoadLibraryA
GetCurrentProcessId, GetCurrentThreadId, LocalAlloc
RegCloseKey, HeapFree, RegQueryValueExW
RegOpenKeyExA, LocalFree, GetCurrentProcessId
GetCurrentThreadId, RegOpenKeyExA, IsBadStringPtrW
HeapFree, RegOpenKeyExW, IsBadWritePtr
LocalFree, RegQueryValueExW, HeapAlloc
HeapFree, RegOpenKeyExA, IsBadWritePtr
GetCurrentThreadId, RegQueryValueExW, GetCurrentThreadId
HeapAlloc, IsBadStringPtrW, IsBadWritePtr
RegCloseKey, HeapAlloc, LocalAlloc
RegOpenKeyExA, IsBadStringPtrW, LocalFree
RegEnumValueW, RegQueryValueExW, RegCloseKey
RegQueryValueExW, IsBadWritePtr, IsBadStringPtrW
LocalFree, LocalFree, LoadLibraryA
HeapAlloc, RegEnumValueW, LocalAlloc
RegEnumValueW, RegOpenKeyExA, LocalAlloc
LocalAlloc, HeapAlloc, RegOpenKeyExA
GetCurrentThreadId, RegQueryValueExW, GetCurrentProcessId
HeapFree, HeapFree, RegOpenKeyExA
LocalAlloc, GetCurrentThreadId, IsBadReadPtr
GetCurrentThreadId, LocalFree, HeapAlloc
HeapFree, LocalAlloc, GetCurrentThread
RegQueryValueExW, RegOpenKeyExA, LocalFree
RegCloseKey, IsBadStringPtrW, LocalFree
RegEnumValueW, LocalAlloc, RegCloseKey
LoadLibraryA, HeapAlloc, RegQueryValueExW
RegQueryValueExW, RegOpenKeyExW, HeapAlloc
RegOpenKeyExW, GetCurrentThreadId, HeapFree
RegOpenKeyExW, HeapAlloc, LoadLibraryA
RegOpenKeyExW, RegOpenKeyExA, GetCurrentThread
LocalFree, RegQueryValueExW, RegCloseKey
HeapFree, RegQueryValueExW, GetCurrentProcessId
RegOpenKeyExW, RegOpenKeyExW, RegOpenKeyExW
RegOpenKeyExA, GetCurrentProcessId, HeapFree
RegQueryValueExW, HeapAlloc, IsBadWritePtr
LocalAlloc, IsBadWritePtr, GetCurrentThreadId
RegOpenKeyExW, IsBadWritePtr, LocalFree
GetCurrentThreadId, IsBadReadPtr, IsBadStringPtrW
RegQueryValueExW, LocalFree, HeapAlloc
LocalFree, HeapFree, LocalFree
GetCurrentThreadId, IsBadWritePtr, LocalAlloc
RegQueryValueExW, LoadLibraryA, HeapAlloc
LocalAlloc, RegOpenKeyExW, GetCurrentThreadId
HeapFree, IsBadReadPtr, IsBadWritePtr
RegCloseKey, GetCurrentProcessId, HeapFree
GetCurrentProcessId, GetCurrentThreadId, HeapFree
GetCurrentProcessId, HeapAlloc, LoadLibraryA
RegOpenKeyExW, LoadLibraryA, RegOpenKeyExW
HeapFree, HeapAlloc, RegEnumValueW
RegQueryValueExW, RegOpenKeyExW, RegCloseKey
LoadLibraryA, RegCloseKey, LocalAlloc
GetCurrentThreadId, RegCloseKey, RegOpenKeyExA
RegOpenKeyExA, RegQueryValueExW, HeapAlloc
RegQueryValueExW, IsBadReadPtr, IsBadStringPtrW
LocalFree, GetCurrentProcessId, GetCurrentProcessId
HeapAlloc, RegEnumValueW, HeapFree
RegOpenKeyExA, LocalFree, LoadLibraryA
RegQueryValueExW, LocalFree, RegCloseKey
RegOpenKeyExW, LocalFree, RegOpenKeyExA
LocalAlloc, LocalFree, RegQueryValueExW
RegOpenKeyExW, RegQueryValueExW, RegQueryValueExW
RegOpenKeyExA, RegOpenKeyExW, LocalFree
LocalAlloc, RegCloseKey, RegEnumValueW
RegQueryValueExW, LoadLibraryA, RegCloseKey
RegCloseKey, RegQueryValueExW, HeapAlloc
LocalAlloc, LoadLibraryA, RegQueryValueExW
RegOpenKeyExA, LocalAlloc, HeapAlloc
HeapFree, RegCloseKey, HeapAlloc
RegOpenKeyExA, HeapAlloc, IsBadReadPtr
RegOpenKeyExA, GetCurrentThreadId, RegOpenKeyExA
RegCloseKey, LocalAlloc, LocalFree
RegQueryValueExW, HeapFree, GetCurrentThreadId
GetCurrentProcessId, RegOpenKeyExW, HeapAlloc
HeapFree, LocalFree, LocalAlloc
HeapFree, IsBadStringPtrW, IsBadReadPtr
LocalAlloc, RegEnumValueW, RegCloseKey
HeapFree, LoadLibraryA, LocalAlloc
GetCurrentThreadId, RegQueryValueExW, LoadLibraryA
RegOpenKeyExW, RegOpenKeyExW, RegCloseKey
RegOpenKeyExW, LocalAlloc, RegQueryValueExW
LocalAlloc, IsBadReadPtr, GetCurrentThreadId
IsBadWritePtr, GetCurrentProcessId, HeapAlloc
GetCurrentProcessId, LocalFree, RegOpenKeyExA
GetCurrentThreadId, IsBadReadPtr, LocalAlloc
GetCurrentThreadId, IsBadWritePtr, HeapFree
GetCurrentProcessId, RegQueryValueExW, RegQueryValueExW
RegOpenKeyExW, RegEnumValueW, LocalAlloc
RegOpenKeyExA, HeapFree, LocalFree
HeapAlloc, HeapAlloc, RegOpenKeyExW
HeapFree, RegQueryValueExW, LoadLibraryA
GetCurrentThreadId, RegOpenKeyExW, HeapFree
RegCloseKey, RegQueryValueExW, RegCloseKey
RegCloseKey, GetCurrentThreadId, IsBadWritePtr
HeapFree, RegCloseKey, RegCloseKey
GetCurrentThreadId, RegOpenKeyExA, HeapFree
LoadLibraryA, RegCloseKey, HeapFree
IsBadWritePtr, HeapAlloc, HeapAlloc
GetCurrentProcessId, LocalAlloc, RegQueryValueExW
GetCurrentProcessId, RegOpenKeyExW, RegCloseKey
RegCloseKey, HeapFree, LocalFree
GetCurrentProcessId, RegOpenKeyExA, RegCloseKey
RegOpenKeyExW, GetCurrentThreadId, GetCurrentProcessId
RegQueryValueExW, IsBadWritePtr, HeapFree
IsBadStringPtrW, RegQueryValueExW, LocalAlloc
GetCurrentThreadId, LoadLibraryA, HeapFree
RegOpenKeyExA, GetCurrentProcessId, GetCurrentProcessId
IsBadWritePtr, GetCurrentProcessId, RegCloseKey
HeapAlloc, GetCurrentThreadId, IsBadReadPtr
RegEnumValueW, GetCurrentThreadId, HeapFree
HeapFree, LocalFree, HeapFree
RegCloseKey, GetCurrentProcessId, GetCurrentProcessId
HeapFree, LoadLibraryA, HeapFree
HeapAlloc, RegCloseKey, IsBadStringPtrW
LoadLibraryA, HeapAlloc, LocalFree
HeapFree, RegQueryValueExW, IsBadWritePtr
GetCurrentThreadId, GetCurrentProcessId, HeapAlloc
HeapAlloc, IsBadWritePtr, GetCurrentThreadId
GetCurrentThreadId, IsBadReadPtr, HeapFree
RegOpenKeyExA, RegEnumValueW, RegQueryValueExW
IsBadWritePtr, LocalFree, GetCurrentThreadId
RegEnumValueW, LoadLibraryA, RegOpenKeyExW
HeapAlloc, HeapAlloc, RegCloseKey
RegCloseKey, RegEnumValueW, RegQueryValueExW
RegQueryValueExW, IsBadReadPtr, HeapFree
IsBadReadPtr, LocalAlloc, RegQueryValueExW
LocalAlloc, HeapAlloc, IsBadReadPtr
RegEnumValueW, RegQueryValueExW, RegQueryValueExW
HeapFree, HeapFree, IsBadReadPtr
LoadLibraryA, GetCurrentThreadId, GetCurrentThreadId
LocalAlloc, GetCurrentThreadId, HeapAlloc
HeapAlloc, LocalFree, RegQueryValueExW
LocalFree, RegOpenKeyExW, HeapAlloc
LocalAlloc, RegQueryValueExW, GetCurrentThreadId
LocalFree, RegOpenKeyExA, HeapAlloc
LocalAlloc, LocalFree, LocalFree
RegOpenKeyExW, GetCurrentThreadId, LoadLibraryA
RegOpenKeyExW, RegQueryValueExW, LocalFree
RegEnumValueW, RegOpenKeyExW, RegCloseKey
LocalAlloc, LoadLibraryA, LocalFree
HeapFree, HeapAlloc, RegOpenKeyExW
GetCurrentThreadId, RegOpenKeyExW, GetCurrentProcessId
RegOpenKeyExA, GetCurrentProcessId, LoadLibraryA
GetCurrentThreadId, GetCurrentThreadId, RegEnumValueW
GetCurrentThreadId, RegOpenKeyExA, GetCurrentProcessId
LocalFree, LoadLibraryA, HeapAlloc
RegOpenKeyExA, IsBadStringPtrW, GetCurrentThreadId
RegOpenKeyExW, LocalAlloc, LocalFree
RegCloseKey, GetCurrentProcessId, LoadLibraryA
RegEnumValueW, LoadLibraryA, RegCloseKey
RegOpenKeyExW, HeapAlloc, RegOpenKeyExA
LocalAlloc, RegCloseKey, RegOpenKeyExW
GetCurrentProcessId, RegQueryValueExW, LocalFree
RegQueryValueExW, RegOpenKeyExA, GetCurrentThreadId
RegCloseKey, IsBadStringPtrW, GetCurrentThreadId
GetCurrentThreadId, RegCloseKey, IsBadReadPtr
RegOpenKeyExA, IsBadWritePtr, IsBadStringPtrW
RegOpenKeyExW, RegCloseKey, IsBadStringPtrW
GetCurrentProcessId, LocalAlloc, LocalFree
IsBadStringPtrW, IsBadWritePtr, IsBadWritePtr
RegOpenKeyExW, GetCurrentThreadId, IsBadWritePtr
RegOpenKeyExW, IsBadWritePtr, GetCurrentThreadId
LocalFree, HeapFree, GetCurrentThreadId
RegOpenKeyExA, HeapAlloc, HeapAlloc
RegOpenKeyExA, GetCurrentThreadId, IsBadReadPtr
HeapAlloc, GetCurrentThread, LocalAlloc
RegCloseKey, IsBadWritePtr, IsBadStringPtrW
LoadLibraryA, RegQueryValueExW, RegOpenKeyExW
HeapFree, IsBadStringPtrW, HeapAlloc
RegCloseKey, RegOpenKeyExW, IsBadStringPtrW
HeapAlloc, RegCloseKey, HeapFree
RegQueryValueExW, RegEnumValueW, RegCloseKey
IsBadStringPtrW, HeapFree, HeapAlloc
RegOpenKeyExW, RegOpenKeyExW, RegQueryValueExW
IsBadWritePtr, RegQueryValueExW, RegCloseKey
RegCloseKey, RegOpenKeyExA, IsBadStringPtrW
HeapFree, GetCurrentThreadId, RegQueryValueExW
HeapAlloc, IsBadReadPtr, IsBadStringPtrW
RegOpenKeyExA, LoadLibraryA, HeapAlloc
IsBadReadPtr, HeapFree, HeapAlloc
HeapFree, RegEnumValueW, LocalAlloc
RegQueryValueExW, IsBadReadPtr, GetCurrentProcessId
GetCurrentThreadId, RegOpenKeyExW, LoadLibraryA
IsBadWritePtr, LocalAlloc, RegCloseKey
RegOpenKeyExA, RegOpenKeyExW, GetCurrentThreadId
RegOpenKeyExA, HeapAlloc, RegCloseKey
GetCurrentThreadId, GetCurrentThread, HeapAlloc
RegQueryValueExW, RegQueryValueExW, HeapFree
IsBadStringPtrW, IsBadReadPtr, HeapAlloc
GetCurrentThreadId, RegQueryValueExW, RegOpenKeyExA
RegCloseKey, LocalFree, HeapAlloc
GetCurrentThreadId, RegOpenKeyExA, LoadLibraryA
RegOpenKeyExW, LoadLibraryA, RegQueryValueExW
RegCloseKey, LocalAlloc, GetCurrentThreadId
RegCloseKey, LoadLibraryA, HeapAlloc
LocalAlloc, LocalAlloc, HeapFree
HeapFree, IsBadStringPtrW, RegCloseKey
RegCloseKey, LocalAlloc, GetCurrentProcessId
IsBadStringPtrW, HeapFree, RegCloseKey
RegOpenKeyExA, IsBadWritePtr, LocalAlloc
GetCurrentThread, LocalAlloc, LocalFree
HeapAlloc, GetCurrentThreadId, HeapAlloc
IsBadReadPtr, LocalAlloc, LocalFree
IsBadReadPtr, HeapFree, RegCloseKey
RegCloseKey, IsBadReadPtr, IsBadStringPtrW
HeapAlloc, GetCurrentThread, HeapFree
RegCloseKey, IsBadWritePtr, LocalAlloc
RegOpenKeyExA, HeapFree, GetCurrentThreadId
RegOpenKeyExA, RegCloseKey, RegEnumValueW
GetCurrentThreadId, HeapFree, RegOpenKeyExW
GetCurrentThreadId, IsBadWritePtr, IsBadWritePtr
HeapAlloc, LocalFree, LocalFree
IsBadStringPtrW, HeapAlloc, LocalAlloc
IsBadStringPtrW, IsBadReadPtr, RegCloseKey
RegOpenKeyExA, HeapFree, GetCurrentProcessId
RegCloseKey, LoadLibraryA, RegCloseKey
GetCurrentThreadId, RegOpenKeyExW, IsBadWritePtr
GetCurrentThread, GetCurrentThread, HeapFree
