('RegSetValueExW'; 'SetThreadPriority'),147,118,29
('GetLongPathNameW'; 'IsBadWritePtr'),212,212,0
('IsBadStringPtrW'; 'GetFullPathNameW'),212,212,0
('SetThreadPriority'; 'HeapAlloc'),148,119,29
('RegCreateKeyExW'; 'IsBadStringPtrW'),158,129,29
('GetLongPathNameW'; 'IsBadReadPtr'),212,212,0
('RegCloseKey'; 'GetLongPathNameW'),213,213,0
('IsBadWritePtr'; 'GetLongPathNameW'),213,213,0
('IsBadStringPtrW'; 'GetFileAttributesW'),216,216,0
('IsBadReadPtr'; 'SetThreadPriority'),147,118,29
('GetFileAttributesW'; 'GetFullPathNameW'),212,212,0
('RegQueryValueW'; 'GetLongPathNameW'),212,212,0
('IsBadStringPtrW'; 'GetLongPathNameW'),210,210,0
('SetThreadPriority'; 'GetCurrentThreadId'),145,116,29
('GetFileAttributesW'; 'GetFileAttributesW'),219,219,0
('RegSetValueExW'; 'OpenProcess'),142,113,29
('RegEnumKeyW'; 'GetProcAddress'),145,119,26
('OpenProcess'; 'RegQueryValueExW'),138,109,29
('GlobalSize'; 'SetThreadPriority'),147,118,29
('OpenProcess'; 'HeapAlloc'),142,113,29
('RegEnumValueW'; 'SetThreadPriority'),147,118,29
('OpenProcess'; 'RegCloseKey'),142,113,29
('SetThreadPriority'; 'RegSetValueExW'),142,114,28
('IsBadReadPtr'; 'OpenProcess'),142,113,29
('GetLongPathNameW'; 'GetCurrentThreadId'),212,212,0
('GetFullPathNameW'; 'GlobalFree'),209,209,0
('RegCreateKeyExW'; 'SetThreadPriority'),141,112,29
('GlobalFree'; 'GetFullPathNameW'),210,210,0
('GetFileAttributesW'; 'GlobalUnlock'),211,211,0
('GetFullPathNameW'; 'RegOpenKeyExW'),212,212,0
('GetFullPathNameW'; 'RegCloseKey'),214,214,0
('SetThreadPriority'; 'LocalAlloc'),148,119,29
('GlobalFree'; 'GetFileAttributesW'),213,213,0
('RegOpenKeyExA'; 'GetLongPathNameW'),213,213,0
('LocalAlloc'; 'SetThreadPriority'),147,118,29
('GetFileAttributesW'; 'GetEnvironmentVariableW'),218,218,0
('RegSetValueExW'; 'GetFullPathNameW'),214,214,0
('OpenProcess'; 'HeapFree'),142,113,29
('GetLongPathNameW'; 'RegSetValueExW'),208,208,0
('LocalFree'; 'GetLongPathNameW'),213,213,0
('GlobalFree'; 'GetLongPathNameW'),211,211,0
('RegEnumValueW'; 'OpenProcess'),142,113,29
('GlobalLock'; 'GetFileAttributesW'),211,211,0
('GetFullPathNameW'; 'HeapFree'),215,215,0
('GetLongPathNameW'; 'LocalAlloc'),213,213,0
('IsBadReadPtr'; 'GetFullPathNameW'),215,215,0
('GetCurrentProcessId'; 'SetThreadPriority'),147,118,29
('IsBadReadPtr'; 'GetFileAttributesW'),217,217,0
('GlobalLock'; 'GetLongPathNameW'),210,210,0
('LocalAlloc'; 'OpenProcess'),142,113,29
('RegQueryValueExW'; 'SetThreadPriority'),147,118,29
('SetThreadPriority'; 'LoadLibraryA'),139,113,26
('GetLongPathNameW'; 'GlobalUnlock'),210,210,0
('GlobalUnlock'; 'RegCreateKeyExW'),162,133,29
('GlobalSize'; 'GetFullPathNameW'),208,208,0
('GlobalAlloc'; 'SetThreadPriority'),147,118,29
('OpenProcess'; 'RegCreateKeyExW'),142,113,29
('RegQueryValueW'; 'SetThreadPriority'),147,118,29
('RegEnumValueW'; 'GetFullPathNameW'),214,214,0
('GlobalSize'; 'GetFileAttributesW'),211,211,0
('RegEnumValueW'; 'GetFileAttributesW'),219,219,0
('RegCreateKeyExW'; 'RegSetValueExW'),164,135,29
('GetFileAttributesW'; 'CreateProcessW'),213,213,0
('GetLongPathNameW'; 'LoadLibraryA'),208,208,0
('GlobalSize'; 'GetLongPathNameW'),210,210,0
('RegCloseKey'; 'OpenProcess'),142,113,29
('IsBadWritePtr'; 'OpenProcess'),142,113,29
('GetFullPathNameW'; 'GetFileAttributesW'),212,212,0
('LocalAlloc'; 'GetFullPathNameW'),215,215,0
('GetFullPathNameW'; 'LoadLibraryExW'),206,206,0
('RegQueryValueW'; 'OpenProcess'),142,113,29
('GetFullPathNameW'; 'GetLongPathNameW'),210,210,0
('CreateProcessW'; 'RegCreateKeyExW'),161,132,29
('IsBadStringPtrW'; 'OpenProcess'),142,113,29
('RegOpenKeyExA'; 'SetThreadPriority'),147,118,29
('GetFileAttributesW'; 'RegQueryValueExW'),219,219,0
('GetCurrentProcessId'; 'GetFullPathNameW'),215,215,0
('GetFileAttributesW'; 'HeapAlloc'),219,219,0
('RegOpenKeyExW'; 'GetFileAttributesW'),219,219,0
('GetCurrentProcessId'; 'GetFileAttributesW'),219,219,0
('LocalFree'; 'SetThreadPriority'),147,118,29
('GlobalFree'; 'SetThreadPriority'),147,118,29
('GetFullPathNameW'; 'RegOpenKeyExA'),209,209,0
('RegQueryValueExW'; 'GetFullPathNameW'),215,215,0
('GlobalAlloc'; 'GetFullPathNameW'),212,212,0
('RegQueryValueExW'; 'GetFileAttributesW'),219,219,0
('RegOpenKeyExW'; 'GetLongPathNameW'),213,213,0
('GetCurrentProcessId'; 'GetLongPathNameW'),213,213,0
('RegQueryValueW'; 'GetFullPathNameW'),210,210,0
('GlobalAlloc'; 'GetFileAttributesW'),216,216,0
('RegOpenKeyExA'; 'OpenProcess'),142,113,29
('GetFileAttributesW'; 'GetCurrentThreadId'),219,219,0
('GlobalLock'; 'SetThreadPriority'),147,118,29
('OpenProcess'; 'GetCurrentThread'),142,113,29
('SetThreadPriority'; 'RegCloseKey'),148,119,29
('RegQueryValueW'; 'GetFileAttributesW'),213,213,0
('GetFullPathNameW'; 'IsBadStringPtrW'),214,214,0
('GetFullPathNameW'; 'LocalFree'),214,214,0
('RegQueryValueExW'; 'GetLongPathNameW'),213,213,0
('GetFullPathNameW'; 'GetCurrentThread'),212,212,0
('GlobalAlloc'; 'GetLongPathNameW'),211,211,0
('LocalFree'; 'OpenProcess'),142,113,29
('GlobalFree'; 'OpenProcess'),142,113,29
('HeapAlloc'; 'SetThreadPriority'),148,119,29
