('RegOpenKeyExA'; 'GetLongPathNameW'),215,215,0
('LocalAlloc'; 'SetThreadPriority'),144,118,26
('GetFileAttributesW'; 'GetEnvironmentVariableW'),220,220,0
('RegSetValueExW'; 'GetFullPathNameW'),214,214,0
('OpenProcess'; 'HeapFree'),139,113,26
('GetLongPathNameW'; 'RegSetValueExW'),210,210,0
('LocalFree'; 'GetLongPathNameW'),215,215,0
('GlobalFree'; 'GetLongPathNameW'),211,211,0
('RegEnumValueW'; 'OpenProcess'),139,113,26
('GlobalLock'; 'GetFileAttributesW'),211,211,0
('GetFullPathNameW'; 'HeapFree'),215,215,0
('GetLongPathNameW'; 'LocalAlloc'),215,215,0
('IsBadReadPtr'; 'GetFullPathNameW'),215,215,0
('GetCurrentProcessId'; 'SetThreadPriority'),144,118,26
('IsBadReadPtr'; 'GetFileAttributesW'),218,218,0
('GlobalLock'; 'GetLongPathNameW'),211,211,0
('LocalAlloc'; 'OpenProcess'),139,113,26
('RegQueryValueExW'; 'SetThreadPriority'),144,118,26
('GetLongPathNameW'; 'GlobalUnlock'),210,210,0
('GlobalSize'; 'GetFullPathNameW'),208,208,0
('GlobalAlloc'; 'SetThreadPriority'),144,118,26
('OpenProcess'; 'RegCreateKeyExW'),139,113,26
('RegQueryValueW'; 'SetThreadPriority'),144,118,26
('RegEnumValueW'; 'GetFullPathNameW'),214,214,0
('GlobalSize'; 'GetFileAttributesW'),210,210,0
('RegEnumValueW'; 'GetFileAttributesW'),220,220,0
('GetFileAttributesW'; 'CreateProcessW'),215,215,0
('GetLongPathNameW'; 'LoadLibraryA'),210,210,0
('GlobalSize'; 'GetLongPathNameW'),210,210,0
('RegCloseKey'; 'OpenProcess'),139,113,26
('IsBadWritePtr'; 'OpenProcess'),139,113,26
('GetFullPathNameW'; 'GetFileAttributesW'),214,214,0
('LocalAlloc'; 'GetFullPathNameW'),215,215,0
('GetFullPathNameW'; 'LoadLibraryExW'),208,208,0
('RegQueryValueW'; 'OpenProcess'),139,113,26
('GetFullPathNameW'; 'GetLongPathNameW'),212,212,0
('IsBadStringPtrW'; 'OpenProcess'),139,113,26
('RegOpenKeyExA'; 'SetThreadPriority'),144,118,26
('GetFileAttributesW'; 'RegQueryValueExW'),220,220,0
('GetCurrentProcessId'; 'GetFullPathNameW'),215,215,0
('GetFileAttributesW'; 'HeapAlloc'),220,220,0
('RegOpenKeyExW'; 'GetFileAttributesW'),220,220,0
('GetCurrentProcessId'; 'GetFileAttributesW'),220,220,0
('LocalFree'; 'SetThreadPriority'),144,118,26
('GlobalFree'; 'SetThreadPriority'),144,118,26
('GetFullPathNameW'; 'RegOpenKeyExA'),209,209,0
('RegQueryValueExW'; 'GetFullPathNameW'),215,215,0
('GlobalAlloc'; 'GetFullPathNameW'),211,211,0
('RegQueryValueExW'; 'GetFileAttributesW'),220,220,0
('RegOpenKeyExW'; 'GetLongPathNameW'),215,215,0
('GetCurrentProcessId'; 'GetLongPathNameW'),215,215,0
('RegQueryValueW'; 'GetFullPathNameW'),212,212,0
('GlobalAlloc'; 'GetFileAttributesW'),216,216,0
('RegOpenKeyExA'; 'OpenProcess'),139,113,26
('GetFileAttributesW'; 'GetCurrentThreadId'),220,220,0
('GlobalLock'; 'SetThreadPriority'),144,118,26
('OpenProcess'; 'GetCurrentThread'),139,113,26
('SetThreadPriority'; 'RegCloseKey'),145,119,26
('RegQueryValueW'; 'GetFileAttributesW'),215,215,0
('GetFullPathNameW'; 'IsBadStringPtrW'),212,212,0
('GetFullPathNameW'; 'LocalFree'),214,214,0
('RegQueryValueExW'; 'GetLongPathNameW'),215,215,0
('GetFullPathNameW'; 'GetCurrentThread'),214,214,0
('GlobalAlloc'; 'GetLongPathNameW'),212,212,0
('LocalFree'; 'OpenProcess'),139,113,26
('GlobalFree'; 'OpenProcess'),139,113,26
('HeapAlloc'; 'SetThreadPriority'),145,119,26
