('GetCurrentThread'; 'GetFileAttributesW'),115,115,0
('GetFileAttributesW'; 'LoadLibraryExW'),112,112,0
('GetFileAttributesW'; 'GetLongPathNameW'),116,116,0
('HeapFree'; 'GetFullPathNameW'),116,116,0
('GetFullPathNameW'; 'RegQueryValueExW'),114,114,0
('RegEnumKeyW'; 'GetFullPathNameW'),112,112,0
('HeapFree'; 'GetFileAttributesW'),117,117,0
('GetFullPathNameW'; 'HeapAlloc'),116,116,0
('RegEnumKeyW'; 'GetFileAttributesW'),113,113,0
('GetFileAttributesW'; 'RegOpenKeyExA'),114,114,0
('RegOpenKeyExA'; 'ReadFile'),91,91,0
('RegSetValueExW'; 'GetFileAttributesW'),113,113,0
('GetFullPathNameW'; 'GetCurrentThreadId'),114,114,0
('GetFileAttributesW'; 'IsBadStringPtrW'),115,115,0
('GetFileAttributesW'; 'LocalFree'),117,117,0
('RegSetValueExW'; 'GetLongPathNameW'),113,113,0
('GetProcAddress'; 'GetProcAddress'),90,55,35
('GetFileAttributesW'; 'GetCurrentThread'),113,113,0
('IsBadReadPtr'; 'GetLongPathNameW'),113,113,0
('GetFullPathNameW'; 'LocalAlloc'),116,116,0
('GetFullPathNameW'; 'GetCurrentProcessId'),114,114,0
('GetFileAttributesW'; 'GlobalFree'),115,115,0
('GetFileAttributesW'; 'IsBadWritePtr'),115,115,0
('GetFileAttributesW'; 'RegOpenKeyExW'),116,116,0
('RegEnumValueW'; 'GetLongPathNameW'),113,113,0
('GetLongPathNameW'; 'LocalFree'),116,116,0
('GetFileAttributesW'; 'IsBadReadPtr'),115,115,0
('LocalAlloc'; 'GetFileAttributesW'),117,117,0
('GetFullPathNameW'; 'LoadLibraryA'),115,115,0
('LocalAlloc'; 'GetLongPathNameW'),116,116,0
('RegCloseKey'; 'GetFullPathNameW'),116,116,0
('IsBadWritePtr'; 'GetFullPathNameW'),114,114,0
('RegCloseKey'; 'GetFileAttributesW'),117,117,0
('IsBadWritePtr'; 'GetFileAttributesW'),114,114,0
('GetLongPathNameW'; 'IsBadWritePtr'),114,114,0
('IsBadStringPtrW'; 'GetFullPathNameW'),112,112,0
('GetLongPathNameW'; 'IsBadReadPtr'),114,114,0
('RegCloseKey'; 'GetLongPathNameW'),116,116,0
('IsBadWritePtr'; 'GetLongPathNameW'),113,113,0
('IsBadStringPtrW'; 'GetFileAttributesW'),114,114,0
('GetFileAttributesW'; 'GetFullPathNameW'),115,115,0
('RegQueryValueW'; 'GetLongPathNameW'),113,113,0
('IsBadStringPtrW'; 'GetLongPathNameW'),111,111,0
('GetFileAttributesW'; 'GetFileAttributesW'),117,117,0
('GetLongPathNameW'; 'GetCurrentThreadId'),114,114,0
('GetFullPathNameW'; 'GlobalFree'),113,113,0
('GlobalFree'; 'GetFullPathNameW'),113,113,0
('GetFileAttributesW'; 'GlobalUnlock'),115,115,0
('GetFullPathNameW'; 'RegOpenKeyExW'),114,114,0
('GetFullPathNameW'; 'RegCloseKey'),114,114,0
('GlobalFree'; 'GetFileAttributesW'),114,114,0
('RegOpenKeyExA'; 'GetLongPathNameW'),115,115,0
('GetFileAttributesW'; 'GetEnvironmentVariableW'),114,114,0
('RegSetValueExW'; 'GetFullPathNameW'),112,112,0
('GetLongPathNameW'; 'RegSetValueExW'),113,113,0
('LocalFree'; 'GetLongPathNameW'),116,116,0
('GlobalFree'; 'GetLongPathNameW'),114,114,0
('GlobalLock'; 'GetFileAttributesW'),115,115,0
('GetFullPathNameW'; 'HeapFree'),116,116,0
('GetLongPathNameW'; 'LocalAlloc'),116,116,0
('IsBadReadPtr'; 'GetFullPathNameW'),114,114,0
('IsBadReadPtr'; 'GetFileAttributesW'),114,114,0
('GlobalLock'; 'GetLongPathNameW'),114,114,0
('GetLongPathNameW'; 'GlobalUnlock'),113,113,0
('GlobalSize'; 'GetFullPathNameW'),112,112,0
('RegEnumValueW'; 'GetFullPathNameW'),113,113,0
('GlobalSize'; 'GetFileAttributesW'),113,113,0
('RegEnumValueW'; 'GetFileAttributesW'),114,114,0
('GetFileAttributesW'; 'CreateProcessW'),113,113,0
('GetLongPathNameW'; 'LoadLibraryA'),115,115,0
('GlobalSize'; 'GetLongPathNameW'),113,113,0
('GetFullPathNameW'; 'GetFileAttributesW'),116,116,0
('LocalAlloc'; 'GetFullPathNameW'),116,116,0
('GetFullPathNameW'; 'LoadLibraryExW'),112,112,0
('GetFullPathNameW'; 'GetLongPathNameW'),115,115,0
('GetFileAttributesW'; 'RegQueryValueExW'),116,116,0
('GetCurrentProcessId'; 'GetFullPathNameW'),114,114,0
('GetFileAttributesW'; 'HeapAlloc'),117,117,0
('RegOpenKeyExW'; 'GetFileAttributesW'),117,117,0
('GetCurrentProcessId'; 'GetFileAttributesW'),114,114,0
('GetFullPathNameW'; 'RegOpenKeyExA'),113,113,0
('RegQueryValueExW'; 'GetFullPathNameW'),116,116,0
('GlobalAlloc'; 'GetFullPathNameW'),113,113,0
('RegQueryValueExW'; 'GetFileAttributesW'),117,117,0
('RegOpenKeyExW'; 'GetLongPathNameW'),116,116,0
('GetCurrentProcessId'; 'GetLongPathNameW'),113,113,0
('RegQueryValueW'; 'GetFullPathNameW'),112,112,0
('GlobalAlloc'; 'GetFileAttributesW'),115,115,0
('GetFileAttributesW'; 'GetCurrentThreadId'),115,115,0
('RegQueryValueW'; 'GetFileAttributesW'),113,113,0
('GetFullPathNameW'; 'IsBadStringPtrW'),114,114,0
('GetFullPathNameW'; 'LocalFree'),116,116,0
('RegQueryValueExW'; 'GetLongPathNameW'),116,116,0
('GetFullPathNameW'; 'GetCurrentThread'),112,112,0
('GlobalAlloc'; 'GetLongPathNameW'),114,114,0
